#Ejercicio,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas,n
2020,052  ,430  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4   ,1     ,29175.64,0,29175.64,27663.78,
2020,052  ,430  ,22602  ,PUBLICIDAD Y DIFUSIÓN,052,43  ,22    ,4881,0,4881,24048.98,
2020,052  ,430  ,22699  ,GASTOS VARIOS DINAMIZACIÓN COMERCIAL,052,43  ,22    ,2800,0,2800,47.99,
2020,052  ,430  ,22799  ,CONTR PREST SERVICIOS DINAMIZACIÓN COMERCIAL,052,43  ,22    ,65840,15000,80840,60615.53,
2020,052  ,430  ,227991 ,CONTR PREST SERVICIOS PLAN ESTRATÉGICO COMERCIO,052,43  ,22    ,90000,0,90000,27000,
2020,052  ,430  ,489    ,TRANSF CORRIENTES COMERCIO,052,43  ,48    ,86000,200000,286000,56847.94,
2020,052  ,430  ,48901  ,TRANSF CORRIENTES COMERCIO PARA FOMENTO ACCESIBILIDAD,052,43  ,48    ,30000,0,30000,0,
2020,052  ,430  ,48902  ,TRANSF CORRIENTES MEJORA COMERCIO CALIDAD,052,43  ,48    ,50000,0,50000,0,
2020,021  ,920  ,639    ,MEJORA INSTALACIONES EQUIPAMIENTOS,02 ,920 ,639   ,0,62554.92,62554.92,29898.15,
2020,031  ,933  ,632    ,MEJORA EQUIPAMIENTOS,03 ,933 ,632   ,0,3357.78,3357.78,0,
2020,013  ,133  ,639    ,OTRAS INVERSIONES ASOCIADAS FUNCIONAMIENTO SERVICIOS,013,133 ,639   ,0,18089.5,18089.5,18089.5,
2020,052  ,430  ,48903  ,TRANSF CORRIENTES CONVENIO PRAT GRAN COMERCIO,052,430 ,48903 ,25000,0,25000,25000,
2020,052  ,4312 ,212    ,CONSERVACIÓN - REPARACIÓN MERCADO,052,43  ,21    ,15689,0,15689,7716.34,
2020,052  ,4312 ,22100  ,ELECTRICIDAD MERCADO MPAL,052,43  ,22    ,14791,0,14791,13020.95,
2020,052  ,4312 ,22700  ,LIMPIEZA MERCADO MUNICIPAL,052,43  ,22    ,38210,0,38210,35655.73,
2020,052  ,432  ,12001  ,SUELDOS DEL GRUPO A2,,4   ,1     ,14075,0,14075,14006.28,
2020,052  ,432  ,12006  ,TRIENIOS,,4   ,1     ,511,0,511,936.81,
2020,052  ,432  ,12100  ,COMPLEMENTO DE DESTINO,,4   ,1     ,5685,0,5685,5657.12,
2020,052  ,432  ,12101  ,COMPLEMENTO ESPECÍFICO,,4   ,1     ,11881,0,11881,11835.18,
2020,052  ,432  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,4   ,1     ,10651,0,10651,10648.68,
2020,052  ,432  ,22199  ,SUMINISTROS DIVERSOS TURISMO,052,43  ,22    ,15000,0,15000,29730.66,
2020,052  ,432  ,22602  ,PUBLICIDAD Y COMUNICACIÓN TURISMO,052,43  ,22    ,36100,28750,64850,10018.8,
2020,052  ,432  ,22799  ,CONTR PREST SERV OFICINA PUERTA DEL DELTA,052,43  ,22    ,93144,0,93144,72409.99,
2020,052  ,432  ,227991 ,CONTRATOS PRESTACIÓN SERVICIOS TURISMO,052,43  ,22    ,25000,43694,68694,50332.22,
2020,052  ,432  ,465    ,TRANSF CORRIENTE CONSORCIO TURISMO BAJO LLOBREGAT,052,432 ,465   ,29700,56,29756,29756,
2020,052  ,432  ,489    ,"TRANSF CORRIENTE ""ASSOCIACIÓ GASTRONOMIA Y TURISMO""",052,432 ,489   ,57500,-57500,0,0,
2020,052  ,432  ,48901  ,TRANSF CORRIENTES PLAN OPERATIVO TURISMO,052,43  ,48    ,10000,0,10000,0,
2020,052  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,57520,0,57520,57252.16,
2020,052  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,16405,0,16405,15897.84,
2020,061  ,338  ,227991 ,FIESTA DEL RIO,061,33  ,22    ,10500,0,10500,0,
2020,061  ,3400 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,3   ,1     ,70198,0,70198,69951.28,
2020,061  ,3400 ,12004  ,SUELDOS DEL GRUPO C2,,3   ,1     ,18275,0,18275,18185.52,
2020,061  ,3400 ,12006  ,TRIENIOS,,3   ,1     ,3861,0,3861,3842.58,
2020,061  ,3400 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,9315,0,9315,9269.12,
2020,061  ,3400 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,21697,0,21697,21616.28,
2020,061  ,3400 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,30432,0,30432,29936.07,
2020,061  ,3400 ,22699  ,GASTOS DIVERSOS DIRECCIÓN DE ÁREA,061,34  ,22    ,2000,0,2000,32.32,
2020,061  ,3400 ,22799  ,"MUESTRA DE ENTIDADES, FORMACIÓN ENTIDADES, ETC.",061,34  ,22    ,35000,0,35000,1210,
2020,061  ,3401 ,12000  ,SUELDOS DEL GRUPO A1,,3   ,1     ,16007,0,16007,15968.24,
2020,061  ,3401 ,12003  ,SUELDOS DEL GRUPO C1,,3   ,1     ,21560,0,21560,21298.48,
2020,061  ,3401 ,12004  ,SUELDOS DEL GRUPO C2,,3   ,1     ,9138,0,9138,9092.76,
2020,061  ,3401 ,12006  ,TRIENIOS,,3   ,1     ,11273,0,11273,11156.77,
2020,061  ,3401 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,23557,0,23557,23386.74,
2020,061  ,3401 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,54263,0,54263,54458.12,
2020,061  ,3401 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,36487,0,36487,36403.29,
2020,061  ,3401 ,22602  ,PUBLICIDAD-DIFUSIÓN,061,34  ,22    ,8000,0,8000,14518.86,
2020,061  ,3401 ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS,061,34  ,22    ,5000,0,5000,0,
2020,061  ,3411 ,12004  ,SUELDOS DEL GRUPO C2,,3   ,1     ,18275,0,18275,18185.52,
2020,061  ,3411 ,12006  ,TRIENIOS,,3   ,1     ,2629,0,2629,2849.12,
2020,061  ,3411 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,8629,0,8629,8586.2,
2020,061  ,3411 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,21514,0,21514,21433.86,
2020,061  ,3411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,14877,0,14877,15046.13,
2020,061  ,3411 ,22199  ,FOMENTO ASOC.DEPORTIVA-MATERIAL-TROFEOS,061,34  ,22    ,12000,0,12000,0,
2020,061  ,3411 ,227993 ,GASTOS DIVERSOS ACTIVIDADES DE VERANO,061,34  ,22    ,6000,0,6000,2740,
2020,061  ,3411 ,48901  ,TRANSF CORRIENTES ASOC.DEPORTIVA,061,34  ,48    ,65700,0,65700,39695.29,
2020,061  ,3411 ,48902  ,CONVENIO CB PRAT PROMOCIÓN BALONCESTO,061,3411,48902 ,255000,0,255000,242250,
2020,061  ,3411 ,48903  ,CONVENIO AE PRAT PROMOCIÓN FUTBOL,061,3411,48903 ,255000,0,255000,242250,
2020,061  ,3411 ,48905  ,CONVENIO PRATENC AA,061,3411,48905 ,60000,0,60000,60000,
2020,061  ,3411 ,48906  ,BECAS INDIVIDUALES DEPORTE ESCOLAR,061,34  ,48    ,100000,0,100000,52273.02,
2020,061  ,3411 ,48908  ,CONVENIO CB TERLENKA,061,3411,48908 ,30000,0,30000,30000,
2020,061  ,3411 ,48909  ,CONVENIO CLUB ATLÉTICO PRAT DELTA,061,3411,48909 ,30000,0,30000,28500,
2020,033  ,2312 ,226023 ,PUBLICIDAD-DIFUSIÓN PERSONAS MAYORES,033,23  ,22    ,2890,0,2890,3104.86,
2020,033  ,2312 ,226994 ,GASTOS DIVERSOS ACTIVIDADES PERSONAS MAYORES,033,23  ,22    ,1542,0,1542,354.44,
2020,033  ,2312 ,227994 ,GESTIÓN HUERTOS LÚDICOS,033,23  ,22    ,33500,0,33500,51800.43,
2020,033  ,2312 ,227995 ,CONTR PREST SERVICIOS PERSONAS MAYORES,033,23  ,22    ,246000,0,246000,271569.62,
2020,033  ,2312 ,48903  ,TRANSF CORRIENTES PERSONAS MAYORES,033,23  ,48    ,8000,0,8000,1200,
2020,033  ,2312 ,48905  ,"TRANSF CORRIENTES COOP VIVIENDAS, CASAL DE ANCIANOS",033,2312,48905 ,35000,0,35000,35000,
2020,033  ,2314 ,226992 ,GASTOS DIVERSOS,033,23  ,22    ,4000,0,4000,319.44,
2020,033  ,2314 ,227992 ,CONTR PREST SERVICIOS COLECTIVO NECESIDADES ESPECI.,033,23  ,22    ,45000,0,45000,30048.06,
2020,033  ,2314 ,48901  ,TRANSF CORRIENTE COOP USUARIOS FAMIL Y AMIGOS RUBRICAT,033,2314,48901 ,4000,0,4000,0,
2020,033  ,2314 ,48902  ,TRANSF CORRIENTES DISCAPACITADOS,033,23  ,48    ,5500,0,5500,3669,
2020,033  ,2314 ,48903  ,TRANSF COR ASOC USUARIOS RESI Y CENTRO DE DIA EL TAMA,033,2314,48903 ,4000,0,4000,0,
2020,033  ,2314 ,48904  ,TRANSF CORRIENTES FUNDACIÓ RUBRICATUS,033,2314,48904 ,270000,0,270000,270000,
2020,033  ,2314 ,48906  ,TRANSF CORRIENTES DISPRAT-LLEURE,033,2314,48906 ,50000,0,50000,50000,
2020,033  ,2316 ,226021 ,PUBLICIDAD-DIFUSIÓN MUJER,033,23  ,22    ,3390,0,3390,5360.4,
2020,033  ,2316 ,22606  ,PLAN IGUALDAD MUJER-HOMBRE,033,23  ,22    ,26000,0,26000,1590,
2020,033  ,2316 ,226991 ,GASTOS DIVERSOS,033,23  ,22    ,1985,0,1985,1292.81,
2020,033  ,2316 ,227991 ,PRESTACIÓN DE SERVICIOS MUJER,033,23  ,22    ,153000,0,153000,130236.09,
2020,033  ,2316 ,227992 ,PLAN CONTRA LA VIOLENCIA MACHISTA,033,23  ,22    ,12000,0,12000,1386.5,
2020,033  ,2316 ,227993 ,PLAN LGTBI+,033,23  ,22    ,5000,0,5000,3072.3,
2020,033  ,2316 ,48901  ,TRANSF CORRIENTES IGUALDAD Y DERECHOS SOCIALES,033,23  ,48    ,7290,0,7290,3268,
2020,033  ,2317 ,12001  ,SUELDOS DEL GRUPO A2,,2   ,1     ,56300,0,56300,62717.66,
2020,033  ,2317 ,12003  ,SUELDOS DEL GRUPO C1,,2   ,1     ,21560,0,21560,10727.38,
2020,033  ,2317 ,12004  ,SUELDOS DEL GRUPO C2,,2   ,1     ,27412,0,27412,27278.28,
2020,033  ,2317 ,12006  ,TRIENIOS,,2   ,1     ,25690,0,25690,24531.05,
2020,033  ,2317 ,12100  ,COMPLEMENTO DE DESTINO,,2   ,1     ,52025,0,52025,48289.76,
2020,061  ,3411 ,48910  ,CONVENIO CLUB NATACIÓN PRAT,061,3411,48910 ,9000,0,9000,8550,
2020,061  ,3411 ,48911  ,CONVENIO A.E. RÍTMICA PRAT COR BLAU,061,3411,48911 ,15000,0,15000,14250,
2020,061  ,3411 ,48912  ,CONVENIO CLUB VOLEI PRAT,061,3411,48912 ,20000,0,20000,19000,
2020,061  ,3411 ,48913  ,CONVENIO CLUB TRIATLÓ,061,3411,48913 ,6000,0,6000,5700,
2020,061  ,3411 ,48914  ,CONVENIO AE BASQUET PRATENC,061,3411,48914 ,8000,0,8000,7600,
2020,061  ,3411 ,48915  ,CONVENIO ESCUELA JAIME BALMES,061,3411,48915 ,8500,0,8500,5988.4,
2020,061  ,3411 ,48916  ,CONVENIO IE EL PRAT,061,3411,48916 ,4600,0,4600,2910.6,
2020,061  ,3411 ,48917  ,"CONVENIO JJEE BALONCESTO ""CB PRAT""",061,3411,48917 ,16000,0,16000,16000,
2020,061  ,3411 ,48918  ,CONVENIO CONSEJO DEPORTIVO (JJEE+SC),061,3411,48918 ,92000,0,92000,92000,
2020,061  ,3411 ,48919  ,"CONVENIO ADECUACIÓN INS. ""CLUB AGILITY BAIX LLOBREGAT""",061,3411,48919 ,10000,0,10000,9000,
2020,061  ,3411 ,48920  ,CONVENIO AGRUPACIÓN CICLISTA,061,3411,48920 ,5000,0,5000,4750,
2020,061  ,3411 ,48921  ,CONVENIO UNIÓN EXCURSIONISTA DE CATALUÑA (UEC),061,3411,48921 ,5000,0,5000,0,
2020,061  ,3412 ,226093 ,GASTOS NOCHE DEL DEPORTE,061,34  ,22    ,10000,0,10000,3658,
2020,061  ,3412 ,226094 ,GASTOS FIESTA DE LA ACTIVIDAD FÍSICA I LA SALUD,061,34  ,22    ,6000,0,6000,0,
2020,061  ,3412 ,226096 ,GASTOS FIESTA DE LA BICICLETA,061,34  ,22    ,12000,0,12000,0,
2020,061  ,3412 ,227991 ,GASTOS CARRERA POPULAR,061,34  ,22    ,14000,0,14000,0,
2020,061  ,3412 ,227993 ,CAMPAÑA NATACIÓN ESCOLAR CON EDUCACIÓN,061,34  ,22    ,16437,0,16437,5991.61,
2020,061  ,3412 ,227994 ,PROGRAMA VELA ESCOLAR,061,34  ,22    ,26000,0,26000,7514.1,
2020,061  ,342  ,212    ,MANTENIMIENTO OTRAS INSTALACIONES DEPORTIVAS,061,34  ,21    ,86000,0,86000,21994.3,
2020,061  ,342  ,22101  ,CONSUMO AGUA DEPORTES,061,34  ,22    ,115230,0,115230,82531.31,
2020,061  ,342  ,22104  ,VESTUARIO PERSONAL DEPORTES,061,34  ,22    ,7500,0,7500,959.53,
2020,061  ,342  ,22199  ,DEPORTES-SUBM. DIVERSOS MATERIAL,061,34  ,22    ,45000,0,45000,17638.18,
2020,061  ,342  ,22699  ,GASTOS DIVERSOS DEPORTES,061,34  ,22    ,4000,0,4000,6753.14,
2020,061  ,342  ,227991 ,CONTR PREST SERVICIOS DEPORTES,061,34  ,22    ,1004656,0,1004656,850143.08,
2020,061  ,342  ,227993 ,CONTR PREST SERVICIOS CM VELA,061,34  ,22    ,15000,0,15000,2055.28,
2020,031  ,1532 ,619    ,INVERSIÓN MEJORA ESPACIO PÚBLICO,03 ,1532,619   ,0,226666.41,226666.41,180796.28,
2020,033  ,2317 ,12101  ,COMPLEMENTO ESPECÍFICO,,2   ,1     ,119073,0,119073,110451.74,
2020,033  ,2317 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2   ,1     ,109316,0,109316,108821.84,
2020,033  ,2317 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2   ,1     ,115367,0,115367,113806.31,
2020,033  ,327  ,22602  ,PUBLICIDAD-DIFUSIÓN COOPERACIÓN,033,32  ,22    ,1500,0,1500,0,
2020,033  ,327  ,22699  ,GASTOS DIVERSOS COOPERACIÓN,033,32  ,22    ,14000,0,14000,0,
2020,033  ,327  ,22799  ,CONTR PREST SERVICIOS COOPERACIÓN,033,32  ,22    ,51176,0,51176,40488.02,
2020,033  ,327  ,48901  ,TRANSF CORRIENTES PROGRAMAS COOPERACIÓN,033,32  ,48    ,55000,0,55000,54997,
2020,033  ,327  ,48902  ,TRANSF CORRIENTES EDUCACIÓN PARA EL DESARROLLO,033,32  ,48    ,10000,0,10000,9412,
2020,033  ,327  ,48905  ,"TRANS CORRIENTES ""FONS CATALÀ DE COOPERACIÓ""",033,327 ,48905 ,50584,0,50584,23976,
2020,033  ,327  ,48909  ,TRANSF CORRIENTES AYUDA HUMANITARIA,033,32  ,48    ,16000,0,16000,16000,
2020,033  ,327  ,48910  ,TRANSF CORRIENTE UNIVERSIDAD BARCELONA-FUNDACIÓN,033,327 ,48910 ,6000,0,6000,6000,
2020,033  ,327  ,48911  ,TRANSF CORRIENTE PROY MEJOR GESTIÓN AGUA GIBARA,033,327 ,48911 ,20000,-20000,0,0,
2020,033  ,327  ,48912  ,TRANSF CORRIENTE GESTIÓN AGUA CUBA,033,327 ,48912 ,5000,-5000,0,0,
2020,033  ,327  ,48913  ,TRANSF CORRIENTE GESTIÓN AGUA EL SALVADOR,033,327 ,48913 ,5000,-5000,0,0,
2020,033  ,338  ,48901  ,TRANSF CORRIENTES FESTIVALES,033,33  ,48    ,100000,-100000,0,0,
2020,033  ,924  ,12001  ,SUELDOS DEL GRUPO A2,,9   ,1     ,42225,0,42225,41234.65,
2020,033  ,924  ,12006  ,TRIENIOS,,9   ,1     ,5109,0,5109,5150.49,
2020,033  ,924  ,12100  ,COMPLEMENTO DE DESTINO,,9   ,1     ,18427,0,18427,17982.6,
2020,033  ,924  ,12101  ,COMPLEMENTO ESPECÍFICO,,9   ,1     ,38572,0,38572,38423.67,
2020,033  ,924  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9   ,1     ,34396,0,34396,34240.46,
2020,033  ,924  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,45215,0,45215,44959.32,
2020,033  ,924  ,22101  ,CONSUMO AGUA HUERTOS CIUDADANOS,033,92  ,22    ,7500,0,7500,0,
2020,033  ,924  ,22699  ,GASTOS DIVERSOS PARTICIPACIÓN,033,92  ,22    ,35000,0,35000,8804.65,
2020,033  ,924  ,226991 ,GASTOS DIVERSOS CIVISMO Y CONVIVENCIA,033,92  ,22    ,10000,0,10000,14.6,
2020,033  ,924  ,226993 ,GASTOS DIVERSOS ACTIVIDADES INMIGRACIÓN,033,92  ,22    ,5000,0,5000,326.7,
2020,061  ,342  ,48904  ,"CONVENIO CP PRAT, GESTIÓN PISTA JARDINS RIB",061,342 ,48904 ,13500,0,13500,12825,
2020,061  ,3421 ,12000  ,SUELDOS DEL GRUPO A2,,3   ,1     ,16007,0,16007,15928.12,
2020,061  ,3421 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,28150,0,28150,28012.56,
2020,061  ,3421 ,12003  ,SUELDOS DEL GRUPO C1,,3   ,1     ,21560,0,21560,10727.38,
2020,061  ,3421 ,12004  ,SUELDOS DEL GRUPO C2,,3   ,1     ,9138,0,9138,0,
2020,061  ,3421 ,12005  ,SUELDOS DEL GRUPO E,,3   ,1     ,41870,0,41870,49864.34,
2020,061  ,3421 ,12006  ,TRIENIOS,,3   ,1     ,19237,0,19237,16977.3,
2020,061  ,3421 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,3   ,1     ,23447,0,23447,24775.41,
2020,061  ,3421 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,52297,0,52297,45541.81,
2020,061  ,3421 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,143232,0,143232,125365.34,
2020,061  ,3421 ,121031 ,OTROS COMPLEMENTOS,,3   ,1     ,9300,0,9300,4891.39,
2020,061  ,3421 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,3   ,1     ,83732,0,83732,46813.7,
2020,061  ,3421 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,177784,0,177784,177154.8,
2020,061  ,3421 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,3   ,1     ,990,0,990,877.5,
2020,061  ,3421 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,3   ,1     ,5676,0,5676,8021.8,
2020,061  ,3421 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,3   ,1     ,1800,0,1800,0,
2020,061  ,3421 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,3   ,1     ,6900,0,6900,1957.29,
2020,061  ,3421 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,227887,0,227887,189729.22,
2020,061  ,3421 ,212    ,CEMS CONSERVACIÓN Y REPARACIÓN,061,34  ,21    ,300000,0,300000,247714.82,
2020,061  ,3421 ,22100  ,ELECTRICIDAD CEMS,061,34  ,22    ,141135,0,141135,110241.02,
2020,061  ,3421 ,22102  ,CONSUMO GAS CEMS,061,34  ,22    ,70228,0,70228,54287.44,
2020,061  ,3421 ,22700  ,LIMPIEZA CEMS,061,34  ,22    ,638078,0,638078,624578.45,
2020,061  ,3423 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,14075,0,14075,14006.28,
2020,061  ,3423 ,12005  ,SUELDOS DEL GRUPO E,,3   ,1     ,50243,0,50243,52069.06,
2020,061  ,3423 ,12006  ,TRIENIOS,,3   ,1     ,8580,0,8580,6809.48,
2020,033  ,924  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS PARTICIPACIÓN,033,92  ,22    ,35000,0,35000,9062.91,
2020,033  ,924  ,227061 ,ESTUDIOS Y TRABAJOS TÉCNICOS NUEVA CIUDADANÍA,033,92  ,22    ,20000,-3500,16500,1050,
2020,033  ,924  ,22799  ,CONTR PREST SERVICIOS CIVISMO Y CONVIVENCIA,033,92  ,22    ,160000,0,160000,161651.14,
2020,033  ,924  ,227991 ,GESTIÓN HUERTOS CIUDADANOS,033,92  ,22    ,52500,0,52500,55264.17,
2020,033  ,924  ,227992 ,CONTR PREST SERVICIOS PARTICIPACIÓN CIUDADANA,033,92  ,22    ,110000,0,110000,118958.34,
2020,033  ,924  ,227993 ,CONTR PREST SERVICIOS INMIGRACIÓN,033,92  ,22    ,31000,0,31000,31123.42,
2020,033  ,924  ,227994 ,MUESTRA DE ENTIDADES,033,92  ,22    ,36000,0,36000,1350,
2020,033  ,924  ,48901  ,TRANSF CORRIENTES PROMOCIÓN CÍVICA,033,92  ,48    ,21800,0,21800,12188,
2020,033  ,924  ,48902  ,TRANSF CORRIENTES CCAR COMISIÓN AYUDA REFUGIADO,033,924 ,48902 ,39200,3500,42700,42700,
2020,033  ,924  ,48903  ,TRANSF COR CENTRO INF TRABAJADORES ESTRANJEROS (CIT,033,924 ,48903 ,5000,0,5000,5000,
2020,041  ,320  ,22199  ,SUMINISTROS DIVERSOS,041,32  ,22    ,2000,0,2000,510.5,
2020,041  ,320  ,22602  ,PUBLICIDAD DIFUSIÓN PROM ESCOLAR,041,32  ,22    ,11600,0,11600,16548.32,
2020,041  ,320  ,22699  ,GASTOS DIVERSOS,041,32  ,22    ,5000,0,5000,962.43,
2020,041  ,3200 ,12000  ,RETRIBUCIONES BÀSICAS PERSONAL FUNCIONARIO,,3   ,1     ,16007,0,16007,0,
2020,041  ,3200 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,14075,0,14075,28012.56,
2020,041  ,3200 ,12003  ,SUELDOS DEL GRUPO C1,,3   ,1     ,21560,0,21560,10727.38,
2020,041  ,3200 ,12004  ,SUELDOS DEL GRUPO C2,,3   ,1     ,27412,0,27412,24117.08,
2020,041  ,3200 ,12006  ,TRIENIOS,,3   ,1     ,16023,0,16023,13832.69,
2020,041  ,3200 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,38599,0,38599,29917.62,
2020,041  ,3200 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,94540,0,94540,104121.76,
2020,041  ,3200 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,62265,0,62265,40747.95,
2020,041  ,3202 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,70375,0,70375,69372.3,
2020,041  ,3202 ,12006  ,TRIENIOS,,3   ,1     ,11912,0,11912,11711.78,
2020,041  ,3202 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,30482,0,30482,30047.12,
2020,041  ,3202 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,63070,0,63070,63952.94,
2020,061  ,3423 ,12100  ,COMPLEMENTO DE DESTINO,,3   ,1     ,26429,0,26429,26619.33,
2020,061  ,3423 ,12101  ,COMPLEMENTO ESPECÍFICO,,3   ,1     ,83020,0,83020,97086.74,
2020,061  ,3423 ,121031 ,OTROS COMPLEMENTOS,,3   ,1     ,9084,0,9084,5472.57,
2020,061  ,3423 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,189656,0,189656,213612.05,
2020,061  ,3423 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,3   ,1     ,8580,0,8580,3769.03,
2020,061  ,3423 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,3   ,1     ,3552,0,3552,3785.66,
2020,061  ,3423 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,3   ,1     ,2520,0,2520,0,
2020,061  ,3423 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,3   ,1     ,4020,0,4020,2216.39,
2020,061  ,3423 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,143049,0,143049,126552.98,
2020,061  ,3423 ,212    ,"CEM ESTRUCH, CONSERVACIÓN Y REPARACIÓN",061,34  ,21    ,200486,0,200486,171866.14,
2020,061  ,3423 ,22100  ,ELECTRICIDAD CEM ESTRUCH,061,34  ,22    ,124310,0,124310,69490.68,
2020,061  ,3423 ,22102  ,CONSUMO GAS CEM ESTRUCH,061,34  ,22    ,97819,0,97819,69327.57,
2020,061  ,3423 ,22700  ,LIMPIEZA CEM ESTRUCH,061,34  ,22    ,522091,0,522091,505590.63,
2020,061  ,3424 ,22100  ,ELECTRICIDAD CEM JULIO MÉNDEZ,061,34  ,22    ,27709,0,27709,13273.93,
2020,061  ,3424 ,22102  ,CONSUMO GAS CEM JULIO MÉNDEZ,061,34  ,22    ,12786,0,12786,10721.21,
2020,061  ,3424 ,227991 ,CONSERV Y GEST CEM JULIO MÉNDEZ,061,34  ,22    ,435000,0,435000,372687.75,
2020,061  ,3425 ,22100  ,ELECTRICIDAD CEM FONDO D'EN PEIXO,061,34  ,22    ,49537,0,49537,29434.95,
2020,061  ,3425 ,22102  ,CONSUMO GAS CEM FONDO D'EN PEIXO,061,34  ,22    ,42008,0,42008,31951.6,
2020,061  ,3425 ,227991 ,CONTR PREST SERVICIOS FONDO D'EN PEIXO,061,34  ,22    ,750000,0,750000,627425.72,
2020,061  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9   ,1     ,60683,0,60683,60398.94,
2020,061  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9   ,1     ,16406,0,16406,15897.84,
2020,062  ,311  ,212    ,EDIF. SANIDAD-CONSERV Y REP.,062,31  ,21    ,22770,0,22770,12036.1,
2020,062  ,311  ,22100  ,ELECTRICIDAD EDIFICIO SALUD PÚBLICA,062,31  ,22    ,5961,0,5961,5961,
2020,062  ,311  ,22602  ,PUBLICIDAD Y DIFUSIÓN,062,31  ,22    ,10000,0,10000,5209.45,
2020,062  ,311  ,226991 ,GASTOS DIVERSOS,062,31  ,22    ,1000,0,1000,0,
2020,041  ,3202 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3   ,1     ,35438,0,35438,35301.78,
2020,041  ,3202 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3   ,1     ,65598,0,65598,64258.17,
2020,041  ,323  ,226991 ,GASTOS DIVERSOS MEJORA ENSEÑANZA PÚBLICA,041,32  ,22    ,5000,0,5000,1000,
2020,041  ,323  ,227992 ,PREST. SERVICIOS ESCUELAS BARRIO SANT COSME,041,32  ,22    ,31000,0,31000,27543.73,
2020,041  ,3231 ,12001  ,SUELDOS DEL GRUPO A2,,3   ,1     ,56300,0,56300,67465.51,
2020,041  ,3231 ,12003  ,SUELDOS DEL GRUPO C1,,3   ,1     ,21560,0,21560,21219.27,
2020,041  ,3231 ,12005  ,SUELDOS DEL GRUPO E,,3   ,1     ,16748,0,16748,18147.6,
