#ejercicio,Org.,Prog.,Econ.,Denominación (CATALAN),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2014,11   ,493  ,12004  ,SOUS DEL GRUP C2                                  ,  ,4    ,1     ,7191,0,7191,7191
2014,11   ,493  ,12006  ,TRIENNIS                                          ,  ,4    ,1     ,4207,0,4207,4206.78
2014,11   ,493  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,4    ,1     ,4689,0,4689,3461.98
2014,11   ,493  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,4    ,1     ,7050,0,7050,7050.24
2014,12   ,132  ,22100  ,SUBM. ENERGIA ELÈCTRICA SEGURETAT CIUTADANA       ,12,13   ,22    ,32646,0,32646,25663.06
2014,12   ,132  ,22101  ,CONSUM AIGUA SEG CIUTADANA                        ,12,13   ,22    ,3689,0,3689,2528.69
2014,12   ,132  ,22102  ,SEGURETAT CIUTADANA-GAS                           ,12,13   ,22    ,7742,0,7742,0
2014,12   ,132  ,22103  ,POLICIA LOCAL-COMBUSTIBLE                         ,12,13   ,22    ,85623,0,85623,46266.27
2014,12   ,132  ,22104  ,POLICIA LOCAL -VESTUARI I EQUIP                   ,12,13   ,22    ,87602,0,87602,74731.55
2014,12   ,132  ,22199  ,"POLICIA LOCAL, SUBM DIVERSOS                      ",12,13   ,22    ,15017,0,15017,14863.64
2014,12   ,132  ,224    ,POLICIA LOCAL-ASSEGURANCES                        ,12,13   ,22    ,12515,0,12515,7197.44
2014,12   ,132  ,22602  ,PUBLICITAT I PROPAGANDA-SEG.CIUTADANA             ,12,13   ,22    ,689,0,689,441.65
2014,12   ,132  ,22699  ,DESPESES DIVERSES -POLICIA LOCAL                  ,12,13   ,22    ,19238,0,19238,3215.86
2014,12   ,132  ,22706  ,ESTUDIS I TREBALLS TÈCNICS SEGURETAT CIUTADANA    ,12,13   ,22    ,7290,0,7290,1500.4
2014,12   ,132  ,22799  ,CONTR PREST SERVEIS SEG CIUTADANA                 ,12,13   ,22    ,249900,0,249900,245226.56
2014,12   ,132  ,23020  ,POLICIA LOCAL - DIETES                            ,12,13   ,23    ,4228,0,4228,0
2014,12   ,132  ,23120  ,POLICIA LOCAL - TRASLLATS                         ,12,13   ,23    ,4228,0,4228,3005.65
2014,12   ,132  ,481    ,FORMACIO I BEQUES                                 ,12,13   ,48    ,10000,0,10000,5640.5
2014,12   ,1321 ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,13309,0,13309,12700.41
2014,12   ,1321 ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,11508,0,11508,9057.68
2014,12   ,1321 ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,50337,0,50337,43447.29
2014,12   ,1321 ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,8278,0,8278,6275.05
2014,12   ,1321 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,17832,0,17832,12146.25
2014,12   ,1321 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,32232,0,32232,27574.4
2014,12   ,1321 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,92126,0,92126,87577.96
2014,12   ,1321 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,60203,0,60203,55801.52
2014,12   ,134  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,23016,0,23016,23015.52
2014,12   ,134  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,7928,0,7928,7927.56
2014,12   ,134  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,6596,0,6596,4437.74
2014,12   ,134  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,12271,0,12271,12271.44
2014,12   ,134  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,33631,0,33631,36461.68
2014,12   ,134  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,20062,0,20062,20100.24
2014,12   ,134  ,22199  ,MATERIAL DIVERS -PROTECCIO CIVIL                  ,12,13   ,22    ,4000,0,4000,0
2014,12   ,134  ,22602  ,PUBLICITAT I DIFUSIÓ - PROTECCIO CIVIL            ,12,13   ,22    ,1000,0,1000,0
2014,12   ,134  ,22706  ,ESTUDIS I TREBALLS TÈCNICS PROTECCIÓ CIVIL        ,12,13   ,22    ,8500,0,8500,8400
2014,14   ,230  ,12000  ,SOUS DEL GRUP A1                                  ,  ,2    ,1     ,26617,0,26617,26544.45
2014,14   ,230  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,34523,0,34523,43384.82
2014,14   ,230  ,12003  ,SOUS DEL GRUP C1                                  ,  ,2    ,1     ,8640,0,8640,6875.03
2014,14   ,230  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1     ,7191,0,7191,10554.53
2014,14   ,230  ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,8643,0,8643,8801.06
2014,14   ,230  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1     ,17010,0,17010,12973.67
2014,14   ,230  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,2    ,1     ,8217,0,8217,141.62
2014,14   ,230  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,36061,0,36061,39986.7
2014,14   ,230  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,87921,0,87921,116854.58
2014,14   ,230  ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,2    ,1     ,10370,0,10370,374.7
2014,14   ,230  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1     ,148816,0,148816,180786.98
2014,14   ,230  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,121603,0,121603,119491.07
2014,14   ,230  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,14,23   ,22    ,3825,0,3825,8717.79
2014,14   ,230  ,226991 ,ALTRES DESPESES DIRECCIÓ SERVEIS SOCIALS          ,14,23   ,22    ,2430,0,2430,1447.09
2014,14   ,230  ,48902  ,TRANSF CORRENTS CENTRE PROM. SOCIAL               ,14,230  ,48902 ,40000,0,40000,40000
2014,14   ,230  ,48901  ,TRANSF CORRENTS CARITAS                           ,14,230  ,48901 ,50000,10000,60000,60000
2014,14   ,230  ,48903  ,TRANSF CORRENTS ENTITATS                          ,14,23   ,48    ,9200,0,9200,6000
2014,14   ,230  ,48904  ,TRANSF CORRENTS SAO                               ,14,230  ,48904 ,75000,70500,145500,145500
2014,14   ,230  ,48905  ,TRANSF CORRENTS CREU ROJA                         ,14,230  ,48905 ,30000,0,30000,30000
2014,14   ,230  ,48906  ,TRANSF CORRENTS FUNDACIÓ CATALANA DE L'ESPLAI     ,14,230  ,48906 ,35000,0,35000,35000
2014,14   ,230  ,48907  ,TRANSF CORRENTS PROJECTES D'INCLUSIÓ SOCIAL       ,14,23   ,48    ,75000,-73000,2000,0
2014,14   ,230  ,48908  ,TRANSF CORRENTS GATS                              ,14,230  ,48908 ,40000,0,40000,40000
2014,14   ,231  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,126585,0,126585,135857.43
2014,14   ,231  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1     ,35955,0,35955,32885.68
2014,14   ,231  ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,5098,0,5098,5572.94
2014,14   ,231  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1     ,32938,0,32938,24177.28
2014,14   ,231  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,2    ,1     ,2759,0,2759,6197.93
2014,14   ,231  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,65562,0,65562,68297.37
2014,14   ,231  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,168979,0,168979,204359.59
2014,14   ,231  ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,2    ,1     ,3467,0,3467,7760.87
2014,14   ,231  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1     ,592244,0,592244,474759.36
2014,14   ,231  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,2    ,1     ,90,0,90,52.44
2014,14   ,231  ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,  ,2    ,1     ,181672,0,181672,144708.32
2014,14   ,231  ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,2    ,1     ,24872,0,24872,48066.53
2014,14   ,231  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1     ,68,0,68,844.24
2014,14   ,231  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,390906,0,390906,352483.93
2014,16   ,150  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,28804,0,28804,27202.84
2014,16   ,150  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,39928,0,39928,25069.68
2014,16   ,150  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,84057,0,84057,78658.66
2014,16   ,150  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,260754,0,260754,284818.92
2014,16   ,150  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,26403,0,26403,27354.51
2014,16   ,150  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,183601,0,183601,173298.52
2014,16   ,150  ,22699  ,DESP DIVERSES                                     ,16,15   ,22    ,9000,0,9000,650.52
2014,16   ,150  ,640    ,"REDACCIO PROJECTES, ESTUDIS, DIRECCIONS OBRES     ",16,150  ,640   ,50000,575728.25,625728.25,394353.47
2014,16   ,151  ,622    ,INVERSIO NOVA EQUIPAMENTS I SERVEIS               ,16,151  ,622   ,125000,931648.98,1056648.98,801439.21
2014,16   ,151  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,16,151  ,632   ,1000000,3110099.33,4110099.33,2856786.55
2014,16   ,151  ,639    ,INV MILLORA INSTAL LACIONS                        ,16,151  ,639   ,750000,53625.45,803625.45,263365.05
2014,16   ,152  ,600    ,ADQUISICIÓ PATRIMONI                              ,16,152  ,600   ,300000,1850000,2150000,1098186.93
2014,16   ,155  ,609    ,INV NOVA INFRAESTRUCTURA I BENS US GRAL           ,16,155  ,609   ,1900000,5679466.84,7579466.84,4024113.84
2014,16   ,155  ,619    ,INV MILLORA INFRAESTRUCT I BENS US GRAL           ,16,155  ,619   ,900000,1907818.23,2807818.23,1983193.05
2014,16   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,55400,0,55400,55400.1
2014,16   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14050,0,14050,14049.84
2014,16   ,920  ,609    ,INV NOVA EN INSTAL LACIONS                        ,16,920  ,609   ,50000,124924.18,174924.18,54226.41
2014,17   ,323  ,22799  ,PREST SERVEIS AULES D'ESTUDI                      ,17,32   ,22    ,35000,0,35000,32260.08
2014,17   ,334  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,3    ,1     ,60172,0,60172,60915.46
2014,17   ,334  ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,3    ,1     ,27644,-25300,2344,0
2014,17   ,334  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,3    ,1     ,27380,0,27380,18844.31
2014,17   ,334  ,226022 ,DESP DIVERSES ACTIVITATS D'ESTIU                  ,17,33   ,22    ,4000,0,4000,3194.25
2014,17   ,334  ,48904  ,TRANSF CORRENTS LLEURE ENTITATS                   ,17,33   ,48    ,55950,0,55950,55945
2014,17   ,334  ,22799  ,PLA JOVE                                          ,17,33   ,22    ,171800,12000,183800,166837.24
2014,17   ,334  ,48905  ,TRANSF CORRENTS AGRUPACIÓ CONXITA BUSQUETS        ,17,334  ,48905 ,7200,0,7200,7200
2014,17   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,32800,0,32800,32800.04
2014,17   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,10676,0,10676,10676.4
2014,18   ,231  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,2    ,1     ,20666,0,20666,20665.76
2014,18   ,231  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,2    ,1     ,30834,0,30834,30834.36
2014,18   ,231  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,23016,0,23016,22147.69
2014,18   ,231  ,12003  ,SOUS DEL GRUP C1                                  ,  ,2    ,1     ,8640,0,8640,8640.24
2014,18   ,231  ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1     ,7191,0,7191,7191
2014,18   ,231  ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,5244,0,5244,5025.16
2014,18   ,231  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1     ,8648,0,8648,5658.26
2014,18   ,231  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,15448,0,15448,14816.25
2014,18   ,231  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,40121,0,40121,43470.79
2014,18   ,231  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1     ,272,0,272,30.02
2014,18   ,231  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,46352,0,46352,48179.48
2014,18   ,231  ,22602  ,PUBLICITAT I DIFUSIÓ                              ,18,23   ,22    ,5000,0,5000,10771.74
2014,18   ,231  ,22699  ,DESP DIVERSES PLA ACTUACIO SANT COSME             ,18,23   ,22    ,10000,0,10000,5736.01
2014,18   ,231  ,227991 ,PREST SERVEIS PLA ACTUACIO SANT COSME             ,18,23   ,22    ,164000,15000,179000,175312.58
2014,18   ,232  ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,23016,0,23016,9374.8
2014,18   ,232  ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,5216,0,5216,3607.67
2014,18   ,232  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1     ,6105,0,6105,2369.95
2014,18   ,232  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,12271,0,12271,4298.43
2014,18   ,232  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,35386,0,35386,29017.28
2014,18   ,232  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1     ,63748,0,63748,65900.53
2014,18   ,232  ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,  ,2    ,1     ,339,0,339,202.7
2014,18   ,232  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,43156,0,43156,35317.71
2014,18   ,232  ,226993 ,DESP DIVERSES ACTIVITATS IMMIGRACIÓ               ,18,23   ,22    ,3740,0,3740,359.05
2014,18   ,232  ,227993 ,CONTR PREST SERVEIS IMMIGRACIÓ                    ,18,23   ,22    ,36000,0,36000,28892.09
2014,18   ,922  ,22699  ,DESP DIVERSES DIRECCIO D'ÀREA                     ,18,92   ,22    ,2337,0,2337,2281.31
2014,18   ,922  ,22799  ,"MOSTRA D'ENTITATS, FORMACIÓ ENTITATS, ETC.        ",18,92   ,22    ,25000,0,25000,14877.4
2014,18   ,924  ,12001  ,SOUS DEL GRUP A2                                  ,  ,9    ,1     ,11508,0,11508,0
2014,18   ,924  ,12006  ,TRIENNIS                                          ,  ,9    ,1     ,417,0,417,0
2014,18   ,924  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,9    ,1     ,2194,0,2194,0
2014,18   ,924  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,9    ,1     ,4468,0,4468,0
2014,18   ,924  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,9    ,1     ,10648,0,10648,0
2014,18   ,924  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,9    ,1     ,29295,0,29295,59524.18
2014,18   ,924  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,9    ,1     ,381,0,381,160.08
2014,18   ,924  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,18211,0,18211,18931.4
2014,18   ,9241 ,22699  ,DESP DIVERSES PARTICIPACIÓ CIUTADANA              ,18,92   ,22    ,3117,0,3117,9717.28
2014,18   ,9241 ,22706  ,ESTUDIS I TREBALLS TÈCNICS PARTICIPACIÓ           ,18,92   ,22    ,3240,0,3240,0
2014,18   ,9241 ,22799  ,CONTR PREST SERVEIS PARTICIPACIÓ CIUTADANA        ,18,92   ,22    ,30000,0,30000,30381.88
2014,18   ,9242 ,22699  ,DESP DIVERSES CIVISME I CONSELLS                  ,18,92   ,22    ,1732,0,1732,1234.2
2014,18   ,9242 ,226991 ,DESP DIVERSES VOLUNTARIAT                         ,18,92   ,22    ,9000,0,9000,83.31
2014,18   ,9242 ,22799  ,CONTR PREST SERVEIS CIVISME I CONVIVENCIA         ,18,92   ,22    ,72800,0,72800,77594.3
2014,18   ,9242 ,48901  ,TRANSF CORRENTS PROMOCIÓ CÍVICA                   ,18,92   ,48    ,15795,0,15795,15787
2014,14   ,231  ,204    ,ARRENDAMENT ELEMENTS DE TRANSPORT                 ,14,23   ,20    ,13310,0,13310,9438
2014,14   ,231  ,212    ,CONSERVACIO-REPARACIO EDIFICIS S.SOCIALS          ,14,23   ,21    ,39734,0,39734,33376.33
2014,14   ,231  ,22100  ,ELECTRICITAT EDIFICIS SERVEIS SOCIALS             ,14,23   ,22    ,13993,0,13993,13993
2014,14   ,231  ,22101  ,CONSUM AIGUA EDIFICIS SERVEIS SOCIALS             ,14,23   ,22    ,5089,0,5089,7190.8
2014,14   ,231  ,22102  ,CONSUM GAS EDIFICIS SERVEIS SOCIALS               ,14,23   ,22    ,15747,0,15747,12566.47
2014,14   ,231  ,226991 ,PROJECTES D'INCLUSIÓ                              ,14,23   ,22    ,110000,-48500,61500,25589.27
2014,14   ,231  ,22700  ,NETEJA EDIFICIS SERVEIS SOCIALS                   ,14,23   ,22    ,167010,0,167010,167009.64
2014,14   ,231  ,227991 ,CONTR PREST SERVEIS                               ,14,23   ,22    ,107640,20000,127640,156523.5
2014,14   ,231  ,227992 ,PRESTACIÓ SERVEIS INFANCIA-ADOLESCENCIA           ,14,23   ,22    ,185600,43000,228600,218446
2014,14   ,231  ,489    ,TRANSF. CORRENTS SUPORT SOCIAL.                   ,14,23   ,48    ,270000,90000,360000,340211.62
2014,14   ,2311 ,12001  ,SOUS DEL GRUP A2                                  ,  ,2    ,1     ,11508,0,11508,8624.63
2014,14   ,2311 ,12004  ,SOUS DEL GRUP C2                                  ,  ,2    ,1     ,14382,0,14382,11917.35
2014,14   ,2311 ,12006  ,TRIENNIS                                          ,  ,2    ,1     ,5866,0,5866,4464.43
2014,14   ,2311 ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,2    ,1     ,7301,0,7301,5622.63
2014,14   ,2311 ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,2    ,1     ,13015,0,13015,17464.39
2014,14   ,2311 ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,2    ,1     ,11518,0,11518,9126.5
2014,14   ,2311 ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,2    ,1     ,30073,0,30073,42117.9
2014,14   ,2311 ,121031 ,ALTRES COMPLEMENTS                                ,  ,2    ,1     ,2804,0,2804,2387.1
2014,14   ,2311 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,2    ,1     ,22510,0,22510,27163.31
2014,14   ,2311 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,2    ,1     ,307568,0,307568,330613.08
2014,14   ,2311 ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,2    ,1     ,625,0,625,363.86
2014,14   ,2311 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,2    ,1     ,22426,0,22426,21502.62
2014,14   ,2311 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,  ,2    ,1     ,21725,0,21725,25759.43
2014,14   ,2311 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLENCIES ,  ,2    ,1     ,37233,0,37233,43099.61
2014,14   ,2311 ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,2    ,1     ,1240,0,1240,388.81
2014,14   ,2311 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,2    ,1     ,152407,0,152407,158122.45
2014,14   ,2311 ,22104  ,VESTUARI RESIDÈNCIA D'AVIS                        ,14,23   ,22    ,3150,0,3150,1626.24
2014,14   ,2311 ,22105  ,ALIMENTS RESIDENCIA D'AVIS                        ,14,23   ,22    ,68000,0,68000,56814.94
2014,14   ,2311 ,22199  ,MATERIAL TECNIC RESIDENCIA D'AVIS                 ,14,23   ,22    ,10000,0,10000,14437.96
2014,14   ,2311 ,226992 ,DESP DIVERSES RESIDENCIA D'AVIS                   ,14,23   ,22    ,5400,0,5400,5060.17
2014,14   ,233  ,227991 ,CONTR PRESTACIÓ SERVEIS SAD                       ,14,23   ,22    ,325600,0,325600,322872.61
2014,14   ,233  ,227992 ,CONTR PRESTACIÓ SERVEIS SAD DEPENDÈNCIA           ,14,23   ,22    ,899600,0,899600,814955.5
2014,14   ,233  ,227993 ,CONTR TELEASSISTÈNCIA                             ,14,23   ,22    ,112000,0,112000,92116.1
2014,14   ,233  ,465    ,TRANSF CORRENTS EAIA CONSELL COMARCAL             ,14,23   ,46    ,3000,0,3000,3019.88
2014,14   ,233  ,46501  ,TRANSF TRANSPORT ADAPTAT-CONSELL COMARCAL         ,14,23   ,46    ,120000,-30000,90000,82646.09
2014,14   ,324  ,48901  ,TRANSF CORRENTS BEQUES MENJADOR ESCOLAR           ,14,32   ,48    ,200000,30000,230000,163848.47
2014,14   ,324  ,48902  ,TRANSF CORRENTS ESCOLES BRESSOL                   ,14,32   ,48    ,130000,0,130000,112659.59
2014,14   ,337  ,48901  ,TRANSF ACTIVITATS LLEURE SOCIOEDUCATIU            ,14,33   ,48    ,60000,30000,90000,69594.2
2014,14   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,55400,0,55400,55400.1
2014,14   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14050,0,14050,14049.84
2014,14   ,922  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,9    ,1     ,26953,0,26953,27474.57
2014,14   ,922  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,9    ,1     ,34691,0,34691,34691.4
2014,14   ,922  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,10877,0,10877,10877.28
2014,16   ,150  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,  ,1    ,1     ,26431,0,26431,26430.98
2014,16   ,150  ,11001  ,RETRIBUCIONS COMPLEMENTÀRIES PERSONAL EVENTUAL    ,  ,1    ,1     ,41720,0,41720,41720.04
2014,16   ,150  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,79852,0,79852,77146.35
2014,16   ,150  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,57539,0,57539,64021.72
2014,16   ,150  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1     ,25921,0,25921,11750.26
2014,16   ,150  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,14382,0,14382,13311.91
2014,11   ,493  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,4    ,1     ,18747,0,18747,16682.56
2014,11   ,493  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,4    ,1     ,14558,0,14558,14040.61
2014,11   ,493  ,22699  ,CONSUM-DESP.V.AULA CONSUMIDOR I ED.ESC            ,11,49   ,22    ,3200,0,3200,3194.4
2014,11   ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,  ,9    ,1     ,52500,0,52500,52500
2014,11   ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,9    ,1     ,14050,0,14050,14049.84
2014,12   ,132  ,12000  ,SOUS DEL GRUP A1                                  ,  ,1    ,1     ,13309,0,13309,13110.56
2014,12   ,132  ,12001  ,SOUS DEL GRUP A2                                  ,  ,1    ,1     ,11508,0,11508,11507.76
2014,12   ,132  ,12003  ,SOUS DEL GRUP C1                                  ,  ,1    ,1     ,77762,0,77762,60128.31
2014,12   ,132  ,12004  ,SOUS DEL GRUP C2                                  ,  ,1    ,1     ,769437,0,769437,702719.38
2014,12   ,132  ,12006  ,TRIENNIS                                          ,  ,1    ,1     ,144356,0,144356,130330.27
2014,12   ,132  ,120091 ,ALTRES RETRIBUCIONS BÀSIQUES                      ,  ,1    ,1     ,252960,0,252960,169340.86
2014,12   ,132  ,120099 ,RETRIBUCIONS BASIQUES SUPLENCIES                  ,  ,1    ,1     ,1083,0,1083,0
2014,12   ,132  ,12100  ,COMPLEMENT DE DESTINACIO                          ,  ,1    ,1     ,453956,0,453956,396431.09
2014,12   ,132  ,12101  ,COMPLEMENT ESPECIFIC                              ,  ,1    ,1     ,1872432,0,1872432,1934321.92
2014,12   ,132  ,121031 ,ALTRES COMPLEMENTS                                ,  ,1    ,1     ,580282,0,580282,486300.85
2014,12   ,132  ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,  ,1    ,1     ,1436,0,1436,0
2014,12   ,132  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,  ,1    ,1     ,230875,0,230875,237961.44
2014,12   ,132  ,13001  ,HORES EXTRAORDINARIES PERSONAL LABORAL FIX        ,  ,1    ,1     ,3261,0,3261,4231.59
2014,12   ,132  ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,  ,1    ,1     ,13159,0,13159,13734.1
2014,12   ,132  ,151    ,GRATIFICACIO SERVEIS FUNCIONARIS                  ,  ,1    ,1     ,84120,0,84120,111070.24
2014,12   ,132  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,  ,1    ,1     ,1245155,0,1245155,1227776.95
2014,12   ,132  ,204    ,ARRENDAMENTS MATERIALS I EQUIPS                   ,12,13   ,20    ,97600,0,97600,77899.29
2014,12   ,132  ,212    ,CONSERV EDIFI INSTAL SEG CIUTADANA                ,12,13   ,21    ,30938,0,30938,23233.5
2014,12   ,132  ,214    ,POLICIA LOCAL-VEHICLES                            ,12,13   ,21    ,25000,0,25000,18104.72
2014,09   ,232  ,226021 ,PUBLICITAT-DIFUSIÓ DONA                           ,09,23   ,22    ,3765,0,3765,3088.52
