#a,Org.,Prog.,Econ.,Denominación (cast.),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2021,033  ,327  ,22699  ,GASTOS DIVERSOS COOPERACIÓN,033,32   ,22    ,14000.0,0.0,14000.0,0.0
2021,033  ,327  ,22799  ,CONTR PREST SERVICIOS COOPERACIÓN,033,32   ,22    ,46000.0,0.0,46000.0,529.41
2021,033  ,327  ,48901  ,TRANSF CORRIENTES PROGRAMAS COOPERACIÓN,033,32   ,48    ,55000.0,0.0,55000.0,0.0
2021,033  ,327  ,48902  ,TRANSF CORRIENTES EDUCACIÓN PARA EL DESARROLLO,033,32   ,48    ,10000.0,0.0,10000.0,0.0
2021,033  ,327  ,48905  ,"TRANS CORRIENTES ""FONS CATALÀ DE COOPERACIÓ""",033,327  ,48905 ,34000.0,0.0,34000.0,5976.0
2021,033  ,327  ,48909  ,TRANSF CORRIENTES AYUDA HUMANITARIA,033,32   ,48    ,16000.0,0.0,16000.0,0.0
2021,033  ,327  ,48910  ,TRANSF CORRIENTE UNIVERSIDAD BARCELONA-FUNDACIÓN,033,327  ,48910 ,6000.0,0.0,6000.0,0.0
2021,033  ,327  ,48917  ,TRANSF CORRIENTES OPEN ARMS,033,327  ,48917 ,20000.0,0.0,20000.0,0.0
2021,033  ,338  ,48907  ,TRANSF COR FUNDACIÓN CIVICA ESPERANZAH (FESTIVAL),033,338  ,48907 ,100000.0,0.0,100000.0,0.0
2021,033  ,924  ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,56530.0,0.0,56530.0,12036.87
2021,033  ,924  ,12006  ,TRIENIOS,,9    ,1     ,6194.0,0.0,6194.0,1072.03
2021,033  ,924  ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,24210.0,0.0,24210.0,4932.11
2021,043  ,334  ,465    ,"TRANSF CONVENIO ""ASS. MOBILITAT INTERN. JOVES""",043,33   ,46    ,1063.0,0.0,1063.0,0.0
2021,043  ,334  ,48905  ,TRANSF CORRIENTES AGRUPACIÓ CONXITA BUSQUETS,043,334  ,48905 ,10200.0,0.0,10200.0,0.0
2021,043  ,334  ,48906  ,TRANSF CORRIENTES CE EL GLOBUS,043,334  ,48906 ,27500.0,0.0,27500.0,0.0
2021,043  ,334  ,48907  ,TRANSF CORRIENTES GRUP INFANTIL SANT COSME,043,334  ,48907 ,22000.0,0.0,22000.0,0.0
2021,043  ,334  ,48908  ,TRANSF CORRIENTES AE ANTON VILA,043,334  ,48908 ,3100.0,0.0,3100.0,0.0
2021,043  ,334  ,48910  ,TRANSF CORRIENTES SANT PERE I SANT PAU,043,334  ,48910 ,3100.0,0.0,3100.0,0.0
2021,043  ,334  ,48911  ,TRANSF CORRIENTES IMAGINARIUM,043,334  ,48911 ,1200.0,0.0,1200.0,0.0
2021,043  ,334  ,48912  ,TRANSF CORRIENTES SUBVENCIONES PROYECTOS JUVENILES,043,33   ,48    ,4000.0,0.0,4000.0,0.0
2021,043  ,334  ,48913  ,BECAS JÓVENES ESTUDIANTES FORMACIÓN GRADO SUPERIOR,043,33   ,48    ,20000.0,0.0,20000.0,0.0
2021,043  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,043  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,051  ,241  ,212    ,CONSERVACIÓN-REPARACIÓN EDIFICIO CPE,051,24   ,21    ,84645.0,0.0,84645.0,8223.23
2021,051  ,241  ,22100  ,ELECTRICIDAD CPE,051,24   ,22    ,39841.0,0.0,39841.0,4093.61
2021,051  ,241  ,22101  ,CONSUMO AGUA CPE,051,24   ,22    ,3800.0,0.0,3800.0,1151.28
2021,051  ,241  ,22700  ,LIMPIEZA CPE,051,24   ,22    ,144750.0,0.0,144750.0,23989.96
2021,051  ,2411 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,2    ,1     ,70581.0,0.0,70581.0,15124.47
2021,051  ,2411 ,12000  ,SUELDOS DEL GRUPO A1,,2    ,1     ,16072.0,0.0,16072.0,1214.39
2021,051  ,2411 ,12001  ,SUELDOS DEL GRUPO A2,,2    ,1     ,14133.0,0.0,14133.0,3150.18
2021,051  ,2411 ,12003  ,SUELDOS DEL GRUPO C1,,2    ,1     ,10824.0,0.0,10824.0,2365.26
2021,051  ,2411 ,12004  ,SUELDOS DEL GRUPO C2,,2    ,1     ,27524.0,0.0,27524.0,5905.62
2021,051  ,2411 ,12005  ,SUELDOS DEL GRUPO E,,2    ,1     ,8409.0,0.0,8409.0,1801.74
2021,051  ,2411 ,12006  ,TRIENIOS,,2    ,1     ,17721.0,0.0,17721.0,2664.27
2021,051  ,2411 ,12100  ,COMPLEMENTO DE DESTINO,,2    ,1     ,33894.0,0.0,33894.0,5986.21
2021,051  ,2411 ,12101  ,COMPLEMENTO ESPECÍFICO,,2    ,1     ,84174.0,0.0,84174.0,14823.16
2021,051  ,2411 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,2    ,1     ,127400.0,0.0,127400.0,30290.68
2021,012  ,9204 ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,9    ,1     ,93119.0,0.0,93119.0,19997.4
2021,012  ,9204 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,48215.0,0.0,48215.0,6071.95
2021,012  ,9204 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,32472.0,0.0,32472.0,0.0
2021,012  ,9204 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,73397.0,0.0,73397.0,4458.5
2021,012  ,9204 ,12006  ,TRIENIOS,,9    ,1     ,9808.0,0.0,9808.0,3306.84
2021,012  ,9204 ,120099 ,RETRIBUCIONES BÁSICAS SUPLENCIAS,,9    ,1     ,48151.0,0.0,48151.0,13494.24
2021,012  ,9204 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,83118.0,0.0,83118.0,4617.29
2021,012  ,9204 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,176882.0,0.0,176882.0,11467.25
2021,012  ,9204 ,121035 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,9    ,1     ,28000.0,0.0,28000.0,0.0
2021,012  ,9204 ,121039 ,RETRIBUCIONES COMPLEMENTARIAS SUPLENCIAS,,9    ,1     ,66944.0,0.0,66944.0,18721.13
2021,012  ,9204 ,13000  ,RETRIBUCIONES BÁSICAS LABORAL FIJO,,9    ,1     ,37305.0,0.0,37305.0,31.61
2021,012  ,9204 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,9    ,1     ,6875.0,0.0,6875.0,1350.97
2021,012  ,9204 ,130021 ,INCENTIVO PRODUCTIVIDAD PERSONAL LABORAL FIJO,,9    ,1     ,132480.0,0.0,132480.0,29525.6
2021,012  ,9204 ,131    ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL,,9    ,1     ,41188.0,0.0,41188.0,184.66
2021,012  ,9204 ,131021 ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO LABORAL TEMP,,9    ,1     ,3600.0,0.0,3600.0,1137.5
2021,012  ,9204 ,13199  ,RETRIBUCIONES PERSONAL LABORAL TEMPORAL-SUPLENCIAS,,9    ,1     ,37294.0,0.0,37294.0,7387.9
2021,012  ,9204 ,1432   ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO OTRA PERSONA,,9    ,1     ,6480.0,0.0,6480.0,2112.5
2021,012  ,9204 ,15001  ,INCENTIVO PRODUCTIVIDAD NO ABSENTISMO,,9    ,1     ,359746.0,0.0,359746.0,86190.65
2021,012  ,9204 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,9    ,1     ,11815.0,0.0,11815.0,3596.81
2021,012  ,9204 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,194642.0,0.0,194642.0,26226.41
2021,012  ,9204 ,16104  ,INDEMNIZACIÓN JUBILACIONES ANTICIPADAS,,9    ,1     ,140000.0,0.0,140000.0,29246.44
2021,012  ,9204 ,16200  ,FORMACIÓN Y PERFECCIONAMIENTO DEL PERSONAL,,9    ,1     ,65000.0,0.0,65000.0,5155.8
2021,012  ,9205 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,48215.0,0.0,48215.0,10929.51
2021,012  ,9205 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,21648.0,0.0,21648.0,4730.52
2021,031  ,1532 ,12004  ,SUELDOS DEL GRUPO C2,,1    ,1     ,128444.0,0.0,128444.0,18591.77
2021,031  ,1532 ,12005  ,SUELDOS DEL GRUPO E,,1    ,1     ,42041.0,0.0,42041.0,5405.22
2021,031  ,1532 ,12006  ,TRIENIOS,,1    ,1     ,9570.0,0.0,9570.0,2071.56
2021,031  ,1532 ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,99629.0,0.0,99629.0,13914.72
2021,031  ,1532 ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,339321.0,0.0,339321.0,59995.2
2021,031  ,1532 ,121031 ,OTROS COMPLEMENTOS,,1    ,1     ,3499.0,0.0,3499.0,933.79
2021,031  ,1532 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,374297.0,0.0,374297.0,103531.66
2021,031  ,1532 ,13001  ,HORAS EXTRAORDINARIAS PERSONAL LABORAL FIJO,,1    ,1     ,9260.0,0.0,9260.0,64.3
2021,031  ,1532 ,13002  ,OTRAS REMUNERACIONES PERSONAL LABORAL FIJO,,1    ,1     ,3499.0,0.0,3499.0,2404.37
2021,031  ,1532 ,151    ,GRATIFICACIÓN SERVICIOS FUNCIONARIOS,,1    ,1     ,9260.0,0.0,9260.0,333.46
2021,031  ,1532 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,372933.0,0.0,372933.0,69625.23
2021,031  ,1532 ,210    ,VIAS PÚBLICAS CONSERV-REPARACIÓN,031,15   ,21    ,550000.0,0.0,550000.0,48866.5
2021,031  ,1532 ,213    ,"BRIGADA, CONSERV-REP MÁQUINAS-INSTAL",031,15   ,21    ,5000.0,0.0,5000.0,0.0
2021,031  ,1532 ,2191   ,SUBM. MOBILIARIO URBANO,031,15   ,21    ,188490.0,0.0,188490.0,10603.25
2021,031  ,1532 ,22101  ,"CONSUMO AGUA VIAS PÚBLICAS, PARQUES, ETC",031,15   ,22    ,225000.0,0.0,225000.0,46645.68
2021,031  ,1532 ,223    ,GASTOS TRANSPORTES,031,15   ,22    ,3000.0,0.0,3000.0,59.59
2021,031  ,1532 ,22699  ,CONSERV Y MANT V PÚBLICA GASTOS DIVERSOS,031,15   ,22    ,3000.0,0.0,3000.0,798.6
2021,031  ,1532 ,226991 ,OTROS GASTOS EJECUCIONES SUBSIDIARIAS,031,1532 ,226991,6.0,3868.86,3874.86,3868.86
2021,031  ,160  ,22700  ,"ALCANTARILLADO, CONT PREST SERVICIOS",031,16   ,22    ,752896.0,0.0,752896.0,92523.18
2021,031  ,1621 ,22700  ,"RECOGIDA, ELIMINACIÓN Y TRATAMIENTO DE RESIDUOS",031,16   ,22    ,3338303.0,0.0,3338303.0,789008.49
2021,031  ,163  ,22700  ,LIMPIEZA VIARIA,031,16   ,22    ,6779847.0,0.0,6779847.0,1082597.37
2021,031  ,165  ,22100  ,CONSUMO ELÉCTRICO ALUMBRADO PÚBLICO,031,16   ,22    ,555282.0,0.0,555282.0,60868.45
2021,031  ,165  ,22199  ,"ALUMBRADO PÚBLICO, MATERIAL TÉCNICO",031,16   ,22    ,30000.0,0.0,30000.0,0.0
2021,033  ,924  ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,50710.0,0.0,50710.0,12891.01
2021,033  ,924  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,34910.0,0.0,34910.0,7542.81
2021,033  ,924  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,55283.0,0.0,55283.0,13263.44
2021,033  ,924  ,22100  ,ELECTRICIDAD HUERTOS MUNICIPALES,033,92   ,22    ,1791.0,0.0,1791.0,628.86
2021,033  ,924  ,22101  ,CONSUMO AGUA HUERTOS CIUDADANOS,033,92   ,22    ,23080.0,0.0,23080.0,1523.49
2021,033  ,924  ,22699  ,GASTOS DIVERSOS PARTICIPACIÓN,033,92   ,22    ,35000.0,0.0,35000.0,55.31
2021,033  ,924  ,226991 ,GASTOS DIVERSOS CIVISMO Y CONVIVENCIA,033,92   ,22    ,10000.0,0.0,10000.0,0.0
2021,033  ,924  ,226993 ,GASTOS DIVERSOS ACTIVIDADES INMIGRACIÓN,033,92   ,22    ,3500.0,0.0,3500.0,0.0
2021,033  ,924  ,22706  ,ESTUDIOS Y TRABAJOS TÉCNICOS PARTICIPACIÓN,033,92   ,22    ,35000.0,0.0,35000.0,0.0
2021,033  ,924  ,227061 ,ESTUDIOS Y TRABAJOS TÉCNICOS NUEVA CIUDADANÍA,033,92   ,22    ,10000.0,0.0,10000.0,0.0
2021,033  ,924  ,22799  ,CONTR PREST SERVICIOS CIVISMO Y CONVIVENCIA,033,92   ,22    ,260000.0,0.0,260000.0,25916.66
2021,033  ,924  ,227992 ,CONTR PREST SERVICIOS PARTICIPACIÓN CIUDADANA,033,92   ,22    ,110000.0,0.0,110000.0,15967.17
2021,033  ,924  ,227993 ,CONTR PREST SERVICIOS INMIGRACIÓN,033,92   ,22    ,50742.0,0.0,50742.0,4424.83
2021,033  ,924  ,227994 ,MUESTRA DE ENTIDADES,033,92   ,22    ,36000.0,0.0,36000.0,0.0
2021,033  ,924  ,227995 ,APOYO TEJIDO ASOCIATIVO,033,92   ,22    ,200000.0,0.0,200000.0,0.0
2021,033  ,924  ,227996 ,PREST SERVICIOS CIUDADANIA,033,92   ,22    ,10000.0,0.0,10000.0,1428.61
2021,033  ,924  ,227997 ,GESTIÓN HUERTOS MUNICIPALES,033,92   ,22    ,86000.0,0.0,86000.0,14779.71
2021,033  ,924  ,48901  ,TRANSF CORRIENTES PROMOCIÓN CÍVICA,033,92   ,48    ,21800.0,0.0,21800.0,0.0
2021,033  ,924  ,48902  ,TRANSF CORRIENTES CCAR COMISIÓN AYUDA REFUGIADO,033,92   ,48    ,14000.0,0.0,14000.0,0.0
2021,033  ,924  ,48903  ,TRANSF COR CENTRO INF TRABAJADORES ESTRANJEROS (CIT,033,924  ,48903 ,5000.0,0.0,5000.0,0.0
2021,033  ,924  ,48904  ,TRANSF CORRIENTES AAVV LLEVANT,033,924  ,48904 ,2000.0,0.0,2000.0,0.0
2021,041  ,320  ,22199  ,SUMINISTROS DIVERSOS,041,32   ,22    ,2000.0,0.0,2000.0,0.0
2021,041  ,320  ,22602  ,PUBLICIDAD DIFUSIÓN PROM ESCOLAR,041,32   ,22    ,11600.0,0.0,11600.0,2165.9
2021,041  ,320  ,22699  ,GASTOS DIVERSOS,041,32   ,22    ,5000.0,0.0,5000.0,0.0
2021,041  ,3200 ,12000  ,RETRIBUCIONES BÀSICAS PERSONAL FUNCIONARIO,,3    ,1     ,16072.0,0.0,16072.0,0.0
2021,051  ,2411 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,2    ,1     ,116743.0,0.0,116743.0,28609.63
2021,051  ,2412 ,12001  ,SUELDOS DEL GRUPO A2,051,2412 ,12001 ,244491.0,0.0,244491.0,46972.69
2021,051  ,2412 ,12004  ,SUELDOS DEL GRUPO C2,051,2412 ,12004 ,9175.0,0.0,9175.0,1968.54
2021,051  ,2412 ,12006  ,TRIENIOS,051,2412 ,12006 ,37505.0,0.0,37505.0,7469.73
2021,051  ,2412 ,12100  ,COMPLEMENTO DE DESTINO,051,2412 ,12100 ,101605.0,0.0,101605.0,18970.65
2021,051  ,2412 ,12101  ,COMPLEMENTO ESPECÍFICO,051,2412 ,12101 ,202472.0,0.0,202472.0,45773.79
2021,051  ,2412 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL,051,2412 ,13000 ,149801.0,0.0,149801.0,32903.14
2021,051  ,2412 ,16000  ,CUOTAS SEGURIDAD SOCIAL,051,2412 ,16000 ,240450.0,0.0,240450.0,52261.49
2021,051  ,2412 ,206    ,ALQUILER EQUIPOS PROCESO INFORMACIÓN,051,2412 ,206   ,20000.0,12000.0,32000.0,0.0
2021,051  ,2412 ,22199  ,SUMINISTROS DIVERSOS-FORMACIÓN Y OCUPACIÓN,051,2412 ,22199 ,28000.0,18000.0,46000.0,2301.91
2021,051  ,2412 ,221991 ,SUMINISTROS DIVERSOS OCUPACIÓN,051,2412 ,221991,25000.0,3000.0,28000.0,737.5
2021,051  ,2412 ,224    ,SEGUROS,051,24   ,22    ,4000.0,0.0,4000.0,558.72
2021,051  ,2412 ,226021 ,PUBLICIDAD Y DIFUSIÓN FORMACIÓN,051,2412 ,226021,8000.0,3000.0,11000.0,0.0
2021,051  ,2412 ,226022 ,PUBLICIDAD Y DIFUSIÓN OCUPACIÓN,051,2412 ,226022,10000.0,10279.25,20279.25,0.0
2021,051  ,2412 ,22699  ,GASTOS VARIOS-FORMACIÓN Y OCUPACIÓN,051,24   ,22    ,2000.0,0.0,2000.0,150.0
2021,051  ,2412 ,226992 ,GASTOS VARIOS-OCUPACIÓN,051,24   ,22    ,2500.0,0.0,2500.0,0.0
2021,051  ,2412 ,22799  ,CONTR PREST SERVICIOS-FORMACIÓN Y OCUPACIÓN,051,2412 ,22799 ,86500.0,147336.7,233836.7,17193.0
2021,051  ,2412 ,227991 ,CONTR PREST SERVICIOS OCUPACIÓN,051,2412 ,227991,42000.0,122996.27,164996.27,0.0
2021,051  ,2412 ,227992 ,CONTR PREST SERVICIOS PROYECTOS DE INSERCIÓN LABORAL,051,24   ,22    ,228260.0,0.0,228260.0,17000.0
2021,051  ,2412 ,227994 ,CONT PREST SERVEIS CLUB DE TRABAJO,051,2412 ,227994,103000.0,0.0,103000.0,14019.44
2021,051  ,2412 ,48911  ,BECAS ALUMNOS PROGRAMAS,051,24   ,48    ,100.0,0.0,100.0,0.0
2021,051  ,2413 ,1430   ,PLANES DE OCUPACIÓN,051,2413 ,1430  ,156512.0,0.0,156512.0,48144.83
2021,051  ,2413 ,1431   ,RETRIBUCIONES OTRO PERSONAL,051,2413 ,1431  ,91214.0,268685.71,359899.71,68643.35
2021,051  ,2413 ,16000  ,CUOTAS SEGURIDAD SOCIAL,051,2413 ,16000 ,79846.0,93451.55,173297.55,40898.97
2021,051  ,2413 ,226023 ,PUBLICIDAD Y DIFUSIÓN,051,2413 ,226023,10000.0,4500.0,14500.0,0.0
2021,012  ,9208 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,18350.0,0.0,18350.0,3937.08
2021,012  ,9205 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,36699.0,0.0,36699.0,7874.16
2021,012  ,9205 ,12006  ,TRIENIOS,,9    ,1     ,21526.0,0.0,21526.0,4651.25
2021,012  ,9205 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,50177.0,0.0,50177.0,10801.09
2021,012  ,9205 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,120229.0,0.0,120229.0,25815.48
2021,012  ,9205 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,80776.0,0.0,80776.0,20721.13
2021,012  ,9206 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,48215.0,0.0,48215.0,10929.51
2021,012  ,9206 ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,28265.0,0.0,28265.0,6300.36
2021,012  ,9206 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,54120.0,0.0,54120.0,11826.3
2021,012  ,9206 ,12004  ,SUELDOS DEL GRUPO C2,,9    ,1     ,36699.0,0.0,36699.0,7217.97
2021,012  ,9206 ,12006  ,TRIENIOS,,9    ,1     ,49799.0,0.0,49799.0,10917.79
2021,012  ,9206 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,79236.0,0.0,79236.0,16743.27
2021,012  ,9206 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,189584.0,0.0,189584.0,40843.2
2021,012  ,9206 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,105392.0,0.0,105392.0,23178.41
2021,012  ,9206 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,161596.0,0.0,161596.0,41074.72
2021,012  ,9207 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,64286.0,0.0,64286.0,7286.34
2021,012  ,9207 ,12001  ,SUELDOS DEL GRUPO A2,,9    ,1     ,98927.0,0.0,98927.0,20581.18
2021,012  ,9207 ,12003  ,SUELDOS DEL GRUPO C1,,9    ,1     ,43296.0,0.0,43296.0,9461.04
2021,012  ,9207 ,12006  ,TRIENIOS,,9    ,1     ,38860.0,0.0,38860.0,8145.26
2021,012  ,9207 ,12100  ,COMPLEMENTO DE DESTINO,,9    ,1     ,102837.0,0.0,102837.0,18012.3
2021,012  ,9207 ,12101  ,COMPLEMENTO ESPECÍFICO,,9    ,1     ,261534.0,0.0,261534.0,45677.57
2021,012  ,9207 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,9    ,1     ,122555.0,0.0,122555.0,28986.53
2021,012  ,9207 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,194622.0,0.0,194622.0,42982.5
2021,012  ,9208 ,12000  ,SUELDOS DEL GRUPO A1,,9    ,1     ,16072.0,0.0,16072.0,0.0
2021,031  ,165  ,22799  ,"ALUMBRADO PÚBLICO, PREST SERVICIOS",031,16   ,22    ,987951.0,0.0,987951.0,58700.94
2021,031  ,171  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,52390.0,0.0,52390.0,11228.97
2021,031  ,171  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,1    ,1     ,19175.0,0.0,19175.0,3491.75
2021,031  ,171  ,210    ,CONSERV-MANTENIMIENTO PARQUES Y JARDINES,031,17   ,21    ,1466635.0,0.0,1466635.0,167288.03
2021,031  ,459  ,619    ,MEJORA CAMINOS RURALES,031,459  ,619   ,20000.0,0.0,20000.0,0.0
2021,031  ,912  ,10000  ,RETRIBUCIONES BÁSICAS ÓRGANOS DE GOBIERNO,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,031  ,912  ,16000  ,CUOTAS SEGURIDAD SOCIAL,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,031  ,920  ,212    ,EDIFICIOS-INSTL MPALS CONSERV-REPARACIÓN,031,92   ,21    ,780292.0,0.0,780292.0,42321.89
2021,031  ,920  ,22100  ,ELECTRICIDAD EDIFICIOS MPALS,031,92   ,22    ,203751.0,0.0,203751.0,18686.78
2021,031  ,920  ,22101  ,CONSUMO AGUA EDIFICIOS MPALS,031,92   ,22    ,41000.0,0.0,41000.0,9197.96
2021,031  ,920  ,22102  ,CONSUMO GAS EDIFICIOS MUNICIPALES,031,92   ,22    ,9636.0,0.0,9636.0,3274.16
2021,031  ,920  ,22700  ,LIMPIEZA EDIFICIOS MUNICIPALES,031,92   ,22    ,608909.0,0.0,608909.0,95903.22
2021,031  ,920  ,22799  ,CONTR PREST SERVICIOS INFRAES VARIAS,031,92   ,22    ,247133.0,0.0,247133.0,2224.65
2021,032  ,134  ,609    ,INV NUEVA INFRAESTRUCTURA Y BIENES USO GRAL,032,134  ,609   ,255120.0,0.0,255120.0,0.0
2021,032  ,134  ,641    ,INVERSIONES APLICACIONES INFORMÁTICAS,032,134  ,641   ,312500.0,0.0,312500.0,0.0
2021,032  ,170  ,11000  ,RETRIBUCIONES BÁSICAS PERSONAL EVENTUAL,,1    ,1     ,70581.0,0.0,70581.0,15124.47
2021,032  ,170  ,12000  ,SUELDOS DEL GRUPO A1,,1    ,1     ,32143.0,0.0,32143.0,7286.34
2021,032  ,170  ,12001  ,SUELDOS DEL GRUPO A2,,1    ,1     ,14133.0,0.0,14133.0,2811.45
2021,032  ,170  ,12003  ,SUELDOS DEL GRUPO C1,,1    ,1     ,32472.0,0.0,32472.0,7095.78
2021,032  ,170  ,12004  ,SUELDOS DEL GRUPO C2,,1    ,1     ,36699.0,0.0,36699.0,8031.35
2021,032  ,170  ,12006  ,TRIENIOS,,1    ,1     ,15939.0,0.0,15939.0,3452.02
2021,032  ,170  ,12100  ,COMPLEMENTO DE DESTINO,,1    ,1     ,52397.0,0.0,52397.0,11015.03
2021,032  ,170  ,12101  ,COMPLEMENTO ESPECÍFICO,,1    ,1     ,125244.0,0.0,125244.0,27760.66
2021,032  ,170  ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,1    ,1     ,166558.0,0.0,166558.0,36594.33
2021,041  ,3200 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,14133.0,0.0,14133.0,6300.36
2021,041  ,3200 ,12003  ,SUELDOS DEL GRUPO C1,,3    ,1     ,10824.0,0.0,10824.0,2365.26
2021,041  ,3200 ,12004  ,SUELDOS DEL GRUPO C2,,3    ,1     ,27524.0,0.0,27524.0,6143.16
2021,041  ,3200 ,12006  ,TRIENIOS,,3    ,1     ,16699.0,0.0,16699.0,3578.54
2021,041  ,3200 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,34768.0,0.0,34768.0,7042.56
2021,041  ,3200 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,84703.0,0.0,84703.0,19732.52
2021,041  ,3200 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,54672.0,0.0,54672.0,13826.51
2021,041  ,3202 ,12001  ,SUELDOS DEL GRUPO A2,,3    ,1     ,70662.0,0.0,70662.0,12915.73
2021,031  ,920  ,624    ,INVERSIÓN EN ELEMENTOS DE TRANSPORTE MISER,031,92   ,62    ,0.0,0.0,0.0,0.0
2021,041  ,3202 ,12006  ,TRIENIOS,,3    ,1     ,12978.0,0.0,12978.0,2188.9
2021,041  ,3202 ,12100  ,COMPLEMENTO DE DESTINO,,3    ,1     ,30607.0,0.0,30607.0,5374.82
2021,041  ,3202 ,12101  ,COMPLEMENTO ESPECÍFICO,,3    ,1     ,63392.0,0.0,63392.0,18189.35
2021,041  ,3202 ,13000  ,RETRIBUCIONES BÁSICAS PERSONAL LABORAL FIJO,,3    ,1     ,35815.0,0.0,35815.0,7776.0
2021,041  ,3202 ,16000  ,CUOTAS SEGURIDAD SOCIAL,,3    ,1     ,64937.0,0.0,64937.0,12879.77
2021,033  ,924  ,22602  ,PUBLICIDAD Y DIFUSIÓN -PARTICIPACIÓN CIUDADANA,033,92   ,22    ,0.0,0.0,0.0,0.0
2021,041  ,326  ,48915  ,TRANSF CORRIENTES ACTIVIDADES EDUCATIVAS COMPL,041,32   ,48    ,0.0,0.0,0.0,0.0
2021,012  ,912  ,487    ,TRANSF CORRIENTES FUNDACIÓN CATALUÑA EUROPEA,012,91   ,48    ,0.0,0.0,0.0,0.0
2021,012  ,011  ,913    ,AMORT.PRÉSTAMOS ENTIDADES FINANCIERAS,012,011  ,913   ,0.0,17919.85,17919.85,17919.85
2021,012  ,1521 ,621    ,ADQUISICIÓN TERRENOS Y BIENES NATURALES,012,1521 ,621   ,0.0,3389447.7,3389447.7,0.0
2021,012  ,419  ,622    ,ADQUISICIÓN DE EDIFICIOS Y OTRAS CONSTRUCCIONES,012,419  ,622   ,0.0,107345.25,107345.25,0.0
