#a,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de Crédito,Créditos Definitivos,Obligaciones Reconocidas
2021,031  ,1501 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,136555.0,0.0,136555.0,23902.11
2021,031  ,1532 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,42398.0,0.0,42398.0,5647.05
2021,031  ,1532 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,10824.0,0.0,10824.0,2365.26
2021,033  ,2316 ,227991 ,PRESTACIÓ DE SERVEIS DONA                         ,033,23   ,22    ,158375.0,0.0,158375.0,16021.18
2021,033  ,2316 ,227992 ,PLA CONTRA LA VIOLÈNCIA MASCLISTA                 ,033,23   ,22    ,12000.0,0.0,12000.0,1200.0
2021,033  ,2316 ,227993 ,PLA LGTBI+                                        ,033,23   ,22    ,5000.0,0.0,5000.0,0.0
2021,033  ,2316 ,48901  ,TRANSF CORRENTS IGUALTAT I DRETS SOCIALS          ,033,23   ,48    ,7290.0,0.0,7290.0,0.0
2021,033  ,2317 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,70662.0,0.0,70662.0,12795.94
2021,033  ,2317 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,21648.0,0.0,21648.0,2365.26
2021,033  ,2317 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,27524.0,0.0,27524.0,5905.62
2021,033  ,2317 ,12006  ,TRIENNIS                                          ,,2    ,1     ,26849.0,0.0,26849.0,4665.6
2021,033  ,2317 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,57258.0,0.0,57258.0,9714.43
2021,033  ,2317 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,130179.0,0.0,130179.0,22354.16
2021,033  ,2317 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,110311.0,0.0,110311.0,24244.31
2021,033  ,2317 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,123289.0,0.0,123289.0,27235.66
2021,033  ,327  ,22602  ,PUBLICITAT-DIFUSIÓ COOPERACIÓ                     ,033,32   ,22    ,1500.0,0.0,1500.0,0.0
2021,033  ,327  ,22699  ,DESPESES DIVERSES COOPERACIÓ                      ,033,32   ,22    ,14000.0,0.0,14000.0,0.0
2021,033  ,327  ,22799  ,CONTR PREST SERVEIS COOPERACIÓ                    ,033,32   ,22    ,46000.0,0.0,46000.0,529.41
2021,033  ,327  ,48901  ,TRANSF CORRENTS PROGRAMES COOPERACIÓ              ,033,32   ,48    ,55000.0,0.0,55000.0,0.0
2021,033  ,327  ,48902  ,TRANSF CORRENTS EDUCACIÓ PEL DESENVOLUPAMENT      ,033,32   ,48    ,10000.0,0.0,10000.0,0.0
2021,033  ,327  ,48905  ,TRANSF CORRENTS FONS CATALÀ DE COOPERACIÓ         ,033,327  ,48905 ,34000.0,0.0,34000.0,5976.0
2021,033  ,327  ,48909  ,TRANSF CORRENTS AJUDA HUMANITÀRIA                 ,033,32   ,48    ,16000.0,0.0,16000.0,0.0
2021,033  ,327  ,48910  ,TRANSF CORRENT UNIVERSITAT BARCELONA-FUNDACIÓ     ,033,327  ,48910 ,6000.0,0.0,6000.0,0.0
2021,033  ,327  ,48917  ,TRANSF CORRENTS OPEN ARMS                         ,033,327  ,48917 ,20000.0,0.0,20000.0,0.0
2021,033  ,338  ,48907  ,TRNS CORR FUNDACIO CIVICA ESPERANZAH (FESTIVAL)   ,033,338  ,48907 ,100000.0,0.0,100000.0,0.0
2021,033  ,924  ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,56530.0,0.0,56530.0,12036.87
2021,033  ,924  ,12006  ,TRIENNIS                                          ,,9    ,1     ,6194.0,0.0,6194.0,1072.03
2021,033  ,924  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,24210.0,0.0,24210.0,4932.11
2021,043  ,334  ,465    ,TRANSF CONVENI ASS. MOBILITAT INTERN. JOVES       ,043,33   ,46    ,1063.0,0.0,1063.0,0.0
2021,043  ,334  ,48905  ,TRANSF CORRENTS AGRUPACIÓ CONXITA BUSQUETS        ,043,334  ,48905 ,10200.0,0.0,10200.0,0.0
2021,043  ,334  ,48906  ,TRANSF CORRENTS CE EL GLOBUS                      ,043,334  ,48906 ,27500.0,0.0,27500.0,0.0
2021,043  ,334  ,48907  ,TRANSF CORRENTS GRUP INFANTIL SANT COSME          ,043,334  ,48907 ,22000.0,0.0,22000.0,0.0
2021,043  ,334  ,48908  ,TRANSF CORRENTS AE ANTON VILA                     ,043,334  ,48908 ,3100.0,0.0,3100.0,0.0
2021,043  ,334  ,48910  ,TRANSF CORRENTS SANT PERE I SANT PAU              ,043,334  ,48910 ,3100.0,0.0,3100.0,0.0
2021,043  ,334  ,48911  ,TRANSF CORRENTS IMAGINARIUM                       ,043,334  ,48911 ,1200.0,0.0,1200.0,0.0
2021,043  ,334  ,48912  ,TRANSF CORRENTS SUBVENCIONS PROJECTES JUVENILS    ,043,33   ,48    ,4000.0,0.0,4000.0,0.0
2021,043  ,334  ,48913  ,BEQUES JOVES ESTUDIANTS FORMACIÓ GRAU SUPERIOR    ,043,33   ,48    ,20000.0,0.0,20000.0,0.0
2021,043  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,043  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,051  ,241  ,212    ,CONSERV-REPARACIÓ EDIFICI CPE                     ,051,24   ,21    ,84645.0,0.0,84645.0,8223.23
2021,051  ,241  ,22100  ,ELECTRICITAT CPE                                  ,051,24   ,22    ,39841.0,0.0,39841.0,4093.61
2021,051  ,241  ,22101  ,CONSUM AIGUA CPE                                  ,051,24   ,22    ,3800.0,0.0,3800.0,1151.28
2021,051  ,241  ,22700  ,NETEJA CPE                                        ,051,24   ,22    ,144750.0,0.0,144750.0,23989.96
2021,051  ,2411 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,2    ,1     ,70581.0,0.0,70581.0,15124.47
2021,051  ,2411 ,12000  ,SOUS DEL GRUP A1                                  ,,2    ,1     ,16072.0,0.0,16072.0,1214.39
2021,051  ,2411 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,14133.0,0.0,14133.0,3150.18
2021,051  ,2411 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,10824.0,0.0,10824.0,2365.26
2021,051  ,2411 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,27524.0,0.0,27524.0,5905.62
2021,051  ,2411 ,12005  ,SOUS DEL GRUP E                                   ,,2    ,1     ,8409.0,0.0,8409.0,1801.74
2021,051  ,2411 ,12006  ,TRIENNIS                                          ,,2    ,1     ,17721.0,0.0,17721.0,2664.27
2021,051  ,2411 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,33894.0,0.0,33894.0,5986.21
2021,051  ,2411 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,84174.0,0.0,84174.0,14823.16
2021,051  ,2411 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,127400.0,0.0,127400.0,30290.68
2021,012  ,9204 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,9    ,1     ,93119.0,0.0,93119.0,19997.4
2021,012  ,9204 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,48215.0,0.0,48215.0,6071.95
2021,012  ,9204 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,32472.0,0.0,32472.0,0.0
2021,012  ,9204 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,73397.0,0.0,73397.0,4458.5
2021,012  ,9204 ,12006  ,TRIENNIS                                          ,,9    ,1     ,9808.0,0.0,9808.0,3306.84
2021,012  ,9204 ,120099 ,RETRIBUCIONS BÀSIQUES SUPLÈNCIES                  ,,9    ,1     ,48151.0,0.0,48151.0,13494.24
2021,012  ,9204 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,83118.0,0.0,83118.0,4617.29
2021,012  ,9204 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,176882.0,0.0,176882.0,11467.25
2021,012  ,9204 ,121035 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,9    ,1     ,28000.0,0.0,28000.0,0.0
2021,012  ,9204 ,121039 ,RETRIBUCIONS COMPLEMENTÀRIES SUPLÈNCIES           ,,9    ,1     ,66944.0,0.0,66944.0,18721.13
2021,012  ,9204 ,13000  ,RETRIBUCIONS BÀSIQUES LABORAL FIX                 ,,9    ,1     ,37305.0,0.0,37305.0,31.61
2021,012  ,9204 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,9    ,1     ,6875.0,0.0,6875.0,1350.97
2021,012  ,9204 ,130021 ,INCENTIU PRODUCTIVITAT PERSONAL LABORAL FIX       ,,9    ,1     ,132480.0,0.0,132480.0,29525.6
2021,012  ,9204 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,9    ,1     ,41188.0,0.0,41188.0,184.66
2021,012  ,9204 ,131021 ,INCENTIU PRODUCTIVITAT NO ABSENTISME LABORAL TEMP ,,9    ,1     ,3600.0,0.0,3600.0,1137.5
2021,012  ,9204 ,13199  ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL-SUPLÈNCIES ,,9    ,1     ,37294.0,0.0,37294.0,7387.9
2021,012  ,9204 ,1432   ,INCENTIU PRODUCTIVITAT NO ABSENTISME ALTRE PERSONA,,9    ,1     ,6480.0,0.0,6480.0,2112.5
2021,012  ,9204 ,15001  ,INCENTIU PRODUCTIVITAT NO ABSENTISME              ,,9    ,1     ,359746.0,0.0,359746.0,86190.65
2021,012  ,9204 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,9    ,1     ,11815.0,0.0,11815.0,3596.81
2021,012  ,9204 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,194642.0,0.0,194642.0,26226.41
2021,012  ,9204 ,16104  ,INDEMNITZACIÓ JUBILACIONS ANTICIPADES             ,,9    ,1     ,140000.0,0.0,140000.0,29246.44
2021,012  ,9204 ,16200  ,FORMACIÓ I PERFECCIONAMENT DEL PERSONAL           ,,9    ,1     ,65000.0,0.0,65000.0,5155.8
2021,012  ,9205 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,48215.0,0.0,48215.0,10929.51
2021,012  ,9205 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,21648.0,0.0,21648.0,4730.52
2021,031  ,1532 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,128444.0,0.0,128444.0,18591.77
2021,031  ,1532 ,12005  ,SOUS DEL GRUP E                                   ,,1    ,1     ,42041.0,0.0,42041.0,5405.22
2021,031  ,1532 ,12006  ,TRIENNIS                                          ,,1    ,1     ,9570.0,0.0,9570.0,2071.56
2021,031  ,1532 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,99629.0,0.0,99629.0,13914.72
2021,031  ,1532 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,339321.0,0.0,339321.0,59995.2
2021,031  ,1532 ,121031 ,ALTRES COMPLEMENTS                                ,,1    ,1     ,3499.0,0.0,3499.0,933.79
2021,031  ,1532 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,374297.0,0.0,374297.0,103531.66
2021,031  ,1532 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,9260.0,0.0,9260.0,64.3
2021,031  ,1532 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1    ,1     ,3499.0,0.0,3499.0,2404.37
2021,031  ,1532 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,9260.0,0.0,9260.0,333.46
2021,031  ,1532 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,372933.0,0.0,372933.0,69625.23
2021,031  ,1532 ,210    ,VIES PÚBLIQUES CONSERV-REPARACIÓ                  ,031,15   ,21    ,550000.0,0.0,550000.0,48866.5
2021,031  ,1532 ,213    ,"BRIGADA, CONSERV-REP MÀQUINES-INSTAL              ",031,15   ,21    ,5000.0,0.0,5000.0,0.0
2021,031  ,1532 ,2191   ,SUBM. MOBILIARI URBÀ                              ,031,15   ,21    ,188490.0,0.0,188490.0,10603.25
2021,031  ,1532 ,22101  ,"CONSUM AIGUA VIES PÚBLIQUES, PARCS, ETC           ",031,15   ,22    ,225000.0,0.0,225000.0,46645.68
2021,031  ,1532 ,223    ,DESP TRANSPORTS                                   ,031,15   ,22    ,3000.0,0.0,3000.0,59.59
2021,031  ,1532 ,22699  ,CONSERV I MANT V PÚBLICA DESP DIVERSES            ,031,15   ,22    ,3000.0,0.0,3000.0,798.6
2021,031  ,1532 ,226991 ,ALTRES DESPESES EXECUCIONS SUBSIDIÀRIES           ,031,1532 ,226991,6.0,3868.86,3874.86,3868.86
2021,031  ,160  ,22700  ,"CLAVEGUERAM, CONT PREST SERVEIS                   ",031,16   ,22    ,752896.0,0.0,752896.0,92523.18
2021,031  ,1621 ,22700  ,"RECOLLIDA, ELIMINACIÓ I TRACTAMENT DE RESIDUS     ",031,16   ,22    ,3338303.0,0.0,3338303.0,789008.49
2021,031  ,163  ,22700  ,NETEJA VIARIA                                     ,031,16   ,22    ,6779847.0,0.0,6779847.0,1082597.37
2021,031  ,165  ,22100  ,CONSUM ELÈCTRIC ENLLUMENAT PÚBLIC                 ,031,16   ,22    ,555282.0,0.0,555282.0,60868.45
2021,031  ,165  ,22199  ,"ENLLUMENAT PÚBLIC, MATERIAL TÈCNIC                ",031,16   ,22    ,30000.0,0.0,30000.0,0.0
2021,033  ,924  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,50710.0,0.0,50710.0,12891.01
2021,033  ,924  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,34910.0,0.0,34910.0,7542.81
2021,033  ,924  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,55283.0,0.0,55283.0,13263.44
2021,033  ,924  ,22100  ,ELECTRICITAT HORTS MUNICIPALS                     ,033,92   ,22    ,1791.0,0.0,1791.0,628.86
2021,033  ,924  ,22101  ,CONSUM AIGUA HORTS CIUTADANS                      ,033,92   ,22    ,23080.0,0.0,23080.0,1523.49
2021,033  ,924  ,22699  ,DESP DIVERSES PARTICIPACIÓ                        ,033,92   ,22    ,35000.0,0.0,35000.0,55.31
2021,033  ,924  ,226991 ,DESPESES DIVERSES CIVISME I CONVIVÈNCIA           ,033,92   ,22    ,10000.0,0.0,10000.0,0.0
2021,033  ,924  ,226993 ,DESP DIVERSES ACTIVITATS IMMIGRACIÓ               ,033,92   ,22    ,3500.0,0.0,3500.0,0.0
2021,033  ,924  ,22706  ,ESTUDIS I TREBALLS TÈCNICS PARTICIPACIÓ           ,033,92   ,22    ,35000.0,0.0,35000.0,0.0
2021,033  ,924  ,227061 ,ESTUDIS I TREBALLS TÈCNICS NOVA CIUTADANIA        ,033,92   ,22    ,10000.0,0.0,10000.0,0.0
2021,033  ,924  ,22799  ,CONTR PREST SERVEIS CIVISME I CONVIVÈNCIA         ,033,92   ,22    ,260000.0,0.0,260000.0,25916.66
2021,033  ,924  ,227992 ,CONTR PREST SERVEIS PARTICIPACIÓ CIUTADANA        ,033,92   ,22    ,110000.0,0.0,110000.0,15967.17
2021,033  ,924  ,227993 ,CONTR PREST SERVEIS IMMIGRACIÓ                    ,033,92   ,22    ,50742.0,0.0,50742.0,4424.83
2021,033  ,924  ,227994 ,MOSTRA D'ENTITATS                                 ,033,92   ,22    ,36000.0,0.0,36000.0,0.0
2021,033  ,924  ,227995 ,SUPORT TEIXIT ASSOCIATIU                          ,033,92   ,22    ,200000.0,0.0,200000.0,0.0
2021,033  ,924  ,227996 ,PREST SERVEIS CIUTADANIA                          ,033,92   ,22    ,10000.0,0.0,10000.0,1428.61
2021,033  ,924  ,227997 ,GESTIÓ HORTS MUNICIPALS                           ,033,92   ,22    ,86000.0,0.0,86000.0,14779.71
2021,033  ,924  ,48901  ,TRANSF CORRENTS PROMOCIÓ CÍVICA                   ,033,92   ,48    ,21800.0,0.0,21800.0,0.0
2021,033  ,924  ,48902  ,TRANSF CORRENTS CCAR COMISSIÓ AJUDA REFUGIAT      ,033,92   ,48    ,14000.0,0.0,14000.0,0.0
2021,033  ,924  ,48903  ,TRANSF COR CENTRE INF TREBALLADORS ESTRANGERS (CIT,033,924  ,48903 ,5000.0,0.0,5000.0,0.0
2021,033  ,924  ,48904  ,TRANSF CORRENTS AAVV LLEVANT                      ,033,924  ,48904 ,2000.0,0.0,2000.0,0.0
2021,041  ,320  ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,041,32   ,22    ,2000.0,0.0,2000.0,0.0
2021,041  ,320  ,22602  ,PUBLICITAT DIFUSIÓ PROM ESCOL                     ,041,32   ,22    ,11600.0,0.0,11600.0,2165.9
2021,041  ,320  ,22699  ,DESP DIVERSES                                     ,041,32   ,22    ,5000.0,0.0,5000.0,0.0
2021,041  ,3200 ,12000  ,RETRIBUCIONS BASIQUES PERSONAL FUNCIONARI         ,,3    ,1     ,16072.0,0.0,16072.0,0.0
2021,051  ,2411 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,116743.0,0.0,116743.0,28609.63
2021,051  ,2412 ,12001  ,SOUS DEL GRUP A2                                  ,051,2412 ,12001 ,244491.0,0.0,244491.0,46972.69
2021,051  ,2412 ,12004  ,SOUS DEL GRUP C2                                  ,051,2412 ,12004 ,9175.0,0.0,9175.0,1968.54
2021,051  ,2412 ,12006  ,TRIENNIS                                          ,051,2412 ,12006 ,37505.0,0.0,37505.0,7469.73
2021,051  ,2412 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,051,2412 ,12100 ,101605.0,0.0,101605.0,18970.65
2021,051  ,2412 ,12101  ,COMPLEMENT ESPECÍFIC                              ,051,2412 ,12101 ,202472.0,0.0,202472.0,45773.79
2021,051  ,2412 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL            ,051,2412 ,13000 ,149801.0,0.0,149801.0,32903.14
2021,051  ,2412 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,051,2412 ,16000 ,240450.0,0.0,240450.0,52261.49
2021,051  ,2412 ,206    ,LLOGUER EQUIPS PROCÉS INFORMACIÓ                  ,051,2412 ,206   ,20000.0,12000.0,32000.0,0.0
2021,051  ,2412 ,22199  ,SUBMINISTRAMENTS DIVERSOS -FORMACIÓ I OCUPACIÓ    ,051,2412 ,22199 ,28000.0,18000.0,46000.0,2301.91
2021,051  ,2412 ,221991 ,SUBMINISTRAMENTS DIVERSOS OCUPACIÓ                ,051,2412 ,221991,25000.0,3000.0,28000.0,737.5
2021,051  ,2412 ,224    ,ASSEGURANCES                                      ,051,24   ,22    ,4000.0,0.0,4000.0,558.72
2021,051  ,2412 ,226021 ,PUBLICITAT I DIFUSIÓ  FORMACIÓ                    ,051,2412 ,226021,8000.0,3000.0,11000.0,0.0
2021,051  ,2412 ,226022 ,PUBLICITAT I DIFUSIÓ  OCUPACIÓ                    ,051,2412 ,226022,10000.0,10279.25,20279.25,0.0
2021,051  ,2412 ,22699  ,DESP VARIES -FORMACIÓ I OCUPACIÓ                  ,051,24   ,22    ,2000.0,0.0,2000.0,150.0
2021,051  ,2412 ,226992 ,DESP VARIES -OCUPACIÓ                             ,051,24   ,22    ,2500.0,0.0,2500.0,0.0
2021,051  ,2412 ,22799  ,CONTR PREST SERVEIS -FORMACIÓ I OCUPACIÓ          ,051,2412 ,22799 ,86500.0,147336.7,233836.7,17193.0
2021,051  ,2412 ,227991 ,CONTR PREST SERVEIS OCUPACIÓ                      ,051,2412 ,227991,42000.0,122996.27,164996.27,0.0
2021,051  ,2412 ,227992 ,CONTR PREST SERVEIS PROJECTES D'INSERCIÓ LABORAL  ,051,24   ,22    ,228260.0,0.0,228260.0,17000.0
2021,051  ,2412 ,227994 ,CONTR PREST SERVEIS CLUB DE FEINA                 ,051,2412 ,227994,103000.0,0.0,103000.0,14019.44
2021,051  ,2412 ,48911  ,BEQUES ALUMNES PROGRAMES                          ,051,24   ,48    ,100.0,0.0,100.0,0.0
2021,051  ,2413 ,1430   ,PLANS OCUPACIÓ                                    ,051,2413 ,1430  ,156512.0,0.0,156512.0,48144.83
2021,051  ,2413 ,1431   ,RETRIBUCIONS ALTRE PERSONAL                       ,051,2413 ,1431  ,91214.0,268685.71,359899.71,68643.35
2021,051  ,2413 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,051,2413 ,16000 ,79846.0,93451.55,173297.55,40898.97
2021,051  ,2413 ,226023 ,PUBLICITAT I DIFUSIÓ                              ,051,2413 ,226023,10000.0,4500.0,14500.0,0.0
2021,012  ,9208 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,18350.0,0.0,18350.0,3937.08
2021,012  ,9205 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,36699.0,0.0,36699.0,7874.16
2021,012  ,9205 ,12006  ,TRIENNIS                                          ,,9    ,1     ,21526.0,0.0,21526.0,4651.25
2021,012  ,9205 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,50177.0,0.0,50177.0,10801.09
2021,012  ,9205 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,120229.0,0.0,120229.0,25815.48
2021,012  ,9205 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,80776.0,0.0,80776.0,20721.13
2021,012  ,9206 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,48215.0,0.0,48215.0,10929.51
2021,012  ,9206 ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,28265.0,0.0,28265.0,6300.36
2021,012  ,9206 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,54120.0,0.0,54120.0,11826.3
2021,012  ,9206 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,36699.0,0.0,36699.0,7217.97
2021,012  ,9206 ,12006  ,TRIENNIS                                          ,,9    ,1     ,49799.0,0.0,49799.0,10917.79
2021,012  ,9206 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,79236.0,0.0,79236.0,16743.27
2021,012  ,9206 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,189584.0,0.0,189584.0,40843.2
2021,012  ,9206 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,105392.0,0.0,105392.0,23178.41
2021,012  ,9206 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,161596.0,0.0,161596.0,41074.72
2021,012  ,9207 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,64286.0,0.0,64286.0,7286.34
2021,012  ,9207 ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,98927.0,0.0,98927.0,20581.18
2021,012  ,9207 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,43296.0,0.0,43296.0,9461.04
2021,012  ,9207 ,12006  ,TRIENNIS                                          ,,9    ,1     ,38860.0,0.0,38860.0,8145.26
2021,012  ,9207 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,102837.0,0.0,102837.0,18012.3
2021,012  ,9207 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,261534.0,0.0,261534.0,45677.57
2021,012  ,9207 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,122555.0,0.0,122555.0,28986.53
2021,012  ,9207 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,194622.0,0.0,194622.0,42982.5
2021,012  ,9208 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,16072.0,0.0,16072.0,0.0
2021,031  ,165  ,22799  ,"ENLLUMENAT PÚBLIC, PREST SERVEIS                  ",031,16   ,22    ,987951.0,0.0,987951.0,58700.94
2021,031  ,171  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,52390.0,0.0,52390.0,11228.97
2021,031  ,171  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,19175.0,0.0,19175.0,3491.75
2021,031  ,171  ,210    ,CONSERV-MANTENIMENT PARCS I JARDINS               ,031,17   ,21    ,1466635.0,0.0,1466635.0,167288.03
2021,031  ,459  ,619    ,MILLORA CAMINS RURALS                             ,031,459  ,619   ,20000.0,0.0,20000.0,0.0
2021,031  ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,60943.0,0.0,60943.0,13059.12
2021,031  ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,15898.0,0.0,15898.0,3974.46
2021,031  ,920  ,212    ,EDIFICIS-INSTAL MPALS CONSERV-REPARACIÓ           ,031,92   ,21    ,780292.0,0.0,780292.0,42321.89
2021,031  ,920  ,22100  ,ELECTRICITAT EDIFICIS MPALS                       ,031,92   ,22    ,203751.0,0.0,203751.0,18686.78
2021,031  ,920  ,22101  ,CONSUM AIGUA EDIFICIS MPALS                       ,031,92   ,22    ,41000.0,0.0,41000.0,9197.96
2021,031  ,920  ,22102  ,CONSUM GAS EDIFICIS MUNICIPALS                    ,031,92   ,22    ,9636.0,0.0,9636.0,3274.16
2021,031  ,920  ,22700  ,NETEJA EDIFICIS MUNICIPALS                        ,031,92   ,22    ,608909.0,0.0,608909.0,95903.22
2021,031  ,920  ,22799  ,CONTR PREST SERVEIS INFRAES VÀRIES                ,031,92   ,22    ,247133.0,0.0,247133.0,2224.65
2021,032  ,134  ,609    ,INV NOVA INFRAESTRUCTURA I BÉNS ÚS GRAL           ,032,134  ,609   ,255120.0,0.0,255120.0,0.0
2021,032  ,134  ,641    ,INVERSIONS APLICACIONS INFORMÀTIQUES              ,032,134  ,641   ,312500.0,0.0,312500.0,0.0
2021,032  ,170  ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,1    ,1     ,70581.0,0.0,70581.0,15124.47
2021,032  ,170  ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,32143.0,0.0,32143.0,7286.34
2021,032  ,170  ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,14133.0,0.0,14133.0,2811.45
2021,032  ,170  ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,32472.0,0.0,32472.0,7095.78
2021,032  ,170  ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,36699.0,0.0,36699.0,8031.35
2021,032  ,170  ,12006  ,TRIENNIS                                          ,,1    ,1     ,15939.0,0.0,15939.0,3452.02
2021,032  ,170  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,52397.0,0.0,52397.0,11015.03
2021,032  ,170  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,125244.0,0.0,125244.0,27760.66
