#a,Org.,Prog.,Econ.,Denominación (cat),Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Créditos Iniciales,Modificaciones de crècido,l,Obligaciones reconegudes
2024,044  ,231  ,22700  ,NETEJA EDIFICIS SERVEIS SOCIALS                   ,044,23   ,22    ,334957,0,,189572.95
2024,044  ,231  ,464    ,CONVENI AMB URGÈNCIA SOCIAL  (CUESB)              ,044,231  ,464   ,30000,0,,29392.62
2024,041  ,3231 ,227994 ,CONTR PREST SERVEIS ESCOLA BRESSOL EL CABUSSET    ,041,32   ,22    ,535439,2771.23,,356185.07
2024,011  ,9201 ,226011 ,ATENCIONS PROTOCOL·LÀRIES                         ,011,92   ,22    ,55000,0,,18020.14
2024,041  ,3231 ,22199  ,SUBMINISTRAMENT DIVERSOS-ESCOLA BRESSOL           ,041,32   ,22    ,11481,0,,2565.33
2024,0113 ,132  ,22101  ,CONSUM AIGUA SEG CIUTADANA                        ,,1    ,221   ,4132,0,,1547.92
2024,0113 ,132  ,22102  ,COMSUM GAS SEGURETAT CIUTADANA                    ,,1    ,221   ,33604,126,,59.73
2024,0113 ,132  ,22103  ,POLICIA LOCAL-COMBUSTIBLE                         ,011,13   ,22    ,77061,2296.58,,23319.91
2024,0113 ,132  ,22104  ,VESTUARI I EQUIP POLICIA LOCAL                    ,011,13   ,22    ,142500,0,,18321.3
2024,052  ,4312 ,22100  ,ELECTRICITAT MERCAT MPAL                          ,,4    ,221   ,21982,4396.92,,5545.93
2024,061  ,3425 ,22100  ,ELECTRICITAT CEM FONDO D'EN PEIXO                 ,,3    ,221   ,71282,12895.71,,17636.8
2024,012  ,912  ,489    ,TRANSF CORRENTS GRUPS MUNICIPALS                  ,012,912  ,489   ,192000,0,,186950
2024,041  ,3231 ,227001 ,NETEJA ESCOLES BRESSOL                            ,041,32   ,22    ,334179,0,,189132.58
2024,061  ,3412 ,226096 ,DESP FESTA DE LA BICICLETA                        ,061,34   ,22    ,10000,0,,7342.5
2024,051  ,2412 ,227994 ,CONTR PREST SERVEIS CLUB DE FEINA                 ,051,2412 ,227994,108150,8583.33,,80565.01
2024,061  ,3411 ,48902  ,CONVENI CB PRAT PROMOCIÓ BASQUET                  ,061,3411 ,48902 ,255000,0,,126000
2024,042  ,336  ,227991 ,ACTIVITATS HISTÒRIA LOCAL                         ,042,33   ,22    ,40000,0,,11867.86
2024,061  ,3411 ,48903  ,CONVENI AE PRAT PROMOCIÓ FUTBOL                   ,061,3411 ,48903 ,255000,0,,162000
2024,0113 ,132  ,22199  ,"POLICIA LOCAL, SUBM DIVERSOS                      ",011,13   ,22    ,19000,4822.85,,8352.33
2024,0113 ,132  ,224    ,POLICIA LOCAL-ASSEGURANCES                        ,011,13   ,22    ,9600,0,,6310
2024,0113 ,132  ,22602  ,PUBLICITAT I PROPAGANDA-SEG.CIUTADANA             ,011,13   ,22    ,1000,0,,0
2024,0113 ,132  ,22699  ,DESPESES DIVERSES - POLICIA LOCAL                 ,011,13   ,22    ,18000,0,,1267.14
2024,0113 ,132  ,22799  ,CONTR PREST SERVEIS SEG CIUTADANA                 ,011,13   ,22    ,274043,20076.53,,195049.16
2024,0113 ,132  ,23020  ,POLICIA LOCAL - DIETES                            ,011,13   ,23    ,4000,0,,0
2024,041  ,3231 ,221001 ,ELECTRICITAT ESCOLES BRESSOL                      ,,3    ,221   ,7356,330.6,,1405.92
2024,031  ,920  ,22700  ,NETEJA EDIFICIS MUNICIPALS                        ,031,92   ,22    ,648159,3066.87,,326280.03
2024,042  ,333  ,22700  ,NETEJA EDIFICIS CULTURA                           ,042,33   ,22    ,1294595,0,,732692.17
2024,063  ,338  ,48907  ,TRANSF CORRENTS EH! COOP SCCL                     ,063,338  ,48907 ,0,40000,,0
2024,042  ,333  ,227993 ,CONTR PREST SERVEIS CC S JORDI-RIBERA BAIXA       ,042,33   ,22    ,300000,0,,199554.6
2024,042  ,333  ,227997 ,CONTR PREST SERVEIS CÈNTRIC                       ,042,33   ,22    ,367959,0,,265312.64
2024,051  ,2412 ,224    ,ASSEGURANCES                                      ,051,2412 ,224   ,4500,451.58,,769.59
2024,0113 ,132  ,23120  ,POLICIA LOCAL - TRASLLATS                         ,011,13   ,23    ,4000,0,,0
2024,012  ,920  ,22000  ,MATERIAL D'OFICINA                                ,012,92   ,22    ,125000,0,,57630.61
2024,012  ,920  ,227061 ,ESTUDIS I TREBALLS TÈCNICS                        ,012,92   ,22    ,100000,38107.93,,63253.87
2024,012  ,920  ,22799  ,CONTR PRESTACIÓ DE SERVEIS                        ,012,92   ,22    ,258000,1933.58,,32396.94
2024,032  ,1722 ,227991 ,CONTR PREST CONTROL ENERGÈTIC                     ,032,17   ,22    ,50000,0,,25246.77
2024,012  ,9206 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,108438,0,,42769.11
2024,012  ,9206 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,170359,0,,66611.37
2024,061  ,3421 ,22700  ,NETEJA CEMS                                       ,061,34   ,22    ,691057,0,,391112.19
2024,021  ,1521 ,48903  ,TRANSF CORRENTS AJUTS AL LLOGUER                  ,021,1521 ,48903 ,260000,0,,8176.32
2024,0111 ,9202 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,40037,0,,24515.56
2024,0111 ,9202 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,71018,0,,53996.69
2024,0111 ,9202 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,35553,0,,28677.75
2024,0111 ,9202 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,92313,0,,64080.8
2024,0111 ,9202 ,226021 ,COMUNICACIÓ SOCIAL-DIFUSIÓ                        ,011,92   ,22    ,3266,0,,3265.49
2024,0111 ,9202 ,226023 ,COMUNICACIÓ I DIFUSIÓ                             ,011,92   ,22    ,191383,0,,49691.9
2024,0111 ,9202 ,227994 ,CONTR PREST SERVEIS GRÀFICS                       ,011,92   ,22    ,160500,0,,69051.91
2024,0111 ,9202 ,227995 ,CONT PREST SERVEIS AUDIOVISUALS                   ,011,92   ,22    ,65000,0,,3948.35
2024,0111 ,9202 ,227996 ,SERVEIS DE PRODUCCIÓ DE MATERIALS DE COMUNICACIÓ F,011,92   ,22    ,67000,0,,29917.49
2024,0111 ,9202 ,227997 ,CONT PREST SERVEIS DIGITALS                       ,011,92   ,22    ,46464,0,,11150.15
2024,0111 ,9207 ,12000  ,SOUS DEL GRUP A1                                  ,,9    ,1     ,62424,0,,38522.17
2024,031  ,1500 ,214    ,REPARAC VEHICLES                                  ,031,15   ,21    ,101949,1832.3,,29033.81
2024,031  ,1500 ,221031 ,COMBUSTIBLE VEHICLES                              ,031,15   ,22    ,66550,3704.76,,19321.02
2024,031  ,1500 ,22104  ,VESTUARI BRIGADA                                  ,031,15   ,22    ,50820,48.4,,9453.02
2024,031  ,1532 ,210    ,VIES PÚBLIQUES CONSERV-REPARACIÓ                  ,031,15   ,21    ,680526,20828.97,,118640.28
2024,031  ,1621 ,22700  ,"RECOLLIDA, ELIMINACIÓ I TRACTAMENT DE RESIDUS     ",031,16   ,22    ,3772249,0,,2191175.04
2024,031  ,163  ,22700  ,NETEJA VIARIA                                     ,031,16   ,22    ,8321065,0,,4701283.96
2024,031  ,171  ,210    ,CONSERV-MANTENIMENT PARCS I JARDINS               ,031,17   ,21    ,1786956,58330.33,,1108594.88
2024,031  ,171  ,619    ,MILLORA INFRAESTRUCTURA I BENS US GENERAL         ,031,171  ,619   ,444379,388536.8,,24177.59
2024,031  ,920  ,212    ,EDIFICIS-INSTAL MPALS CONSERV-REPARACIÓ           ,031,92   ,21    ,0,0,,21654.13
2024,031  ,920  ,22799  ,CONTR PREST SERVEIS INFRAES VÀRIES                ,031,92   ,22    ,306528,2665.36,,108501.53
2024,041  ,3231 ,22105  ,ALIMENTS-ESCOLA BRESSOL                           ,041,32   ,22    ,43318,0,,17013.73
2024,061  ,3421 ,22100  ,ELECTRICITAT CEMS                                 ,,3    ,221   ,231395,26115.97,,55948.31
2024,041  ,326  ,489    ,TRANSF CORRENTS AMPAS                             ,041,32   ,48    ,40450,0,,1330
2024,0113 ,132  ,481    ,FORMACIÓ I BEQUES                                 ,011,132  ,481   ,10000,0,,1379.4
2024,0113 ,1320 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,1    ,1     ,57560,0,,28787.09
2024,0113 ,1320 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,23409,0,,10505.08
2024,0113 ,1320 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,12944,0,,11232.73
2024,0113 ,1320 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,1139262,137121.61,,865143.05
2024,0113 ,1320 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,33520,0,,29757.12
2024,0113 ,1320 ,12006  ,TRIENNIS                                          ,,1    ,1     ,205417,0,,169375.44
2024,0113 ,1320 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,741437,0,,444307.73
2024,0113 ,1320 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,1979525,0,,1581705.1
2024,0113 ,1320 ,121031 ,ALTRES COMPLEMENTS                                ,,1    ,1     ,295736,0,,269193.16
2024,0113 ,1320 ,124    ,RETRIBUCIONS FUNC PRÀCTIQUES                      ,,1    ,1     ,344462,0,,1931.66
2024,0113 ,1320 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,147676,0,,176815.27
2024,0113 ,1320 ,13001  ,HORES EXTRAORDINÀRIES PERSONAL LABORAL FIX        ,,1    ,1     ,6351,0,,6850.18
2024,0113 ,1320 ,13002  ,ALTRES REMUNERACIONS PERSONAL LABORAL FIX         ,,1    ,1     ,23051,0,,18473.06
2024,0113 ,1320 ,131    ,RETRIBUCIONS PERSONAL LABORAL TEMPORAL            ,,1    ,1     ,73671,0,,25.14
2024,0113 ,1320 ,151    ,GRATIFICACIÓ SERVEIS FUNCIONARIS                  ,,1    ,1     ,157822,0,,156873.45
2024,0113 ,1320 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,1655159,0,,1211146.75
2024,0113 ,912  ,10000  ,RETRIBUCIONS BÀSIQUES ÒRGANS DE GOVERN            ,,9    ,1     ,62815,0,,45201.84
2024,0113 ,912  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,17829,0,,14075.1
2024,012  ,011  ,352    ,DESPESES INTERESSOS DE DEMORA                     ,012,01   ,35    ,5000,0,,11421.06
2024,012  ,161  ,740    ,TRANSFERENC CAPITAL APSA                          ,012,161  ,740   ,300000,-280000,,20000
2024,041  ,3231 ,227995 ,CONTR PREST SERVEIS ESCOLA BRESSOL LA GRANOTA     ,041,32   ,22    ,508124,2834.61,,336800.41
2024,041  ,326  ,2279902,PREST SERVEIS VETLLADORS EXTRAESCOLARS            ,041,32   ,22    ,60000,11834.14,,63930.01
2024,041  ,326  ,227992 ,"LECTURA, ÈXIT EDUCATIU I COMUNITAT (LECXIT)       ",041,32   ,22    ,43387,0,,26032.02
2024,041  ,326  ,227993 ,PREST SERV CIUTAT DELS INFANTS                    ,041,32   ,22    ,18000,0,,12130.32
2024,041  ,326  ,227994 ,PREST SERVEIS-PATI OBERT                          ,041,32   ,22    ,27480,2000,,20320.4
2024,041  ,326  ,227995 ,PLA EDUCATIU D'ENTORN                             ,041,32   ,22    ,159895,0,,98796.52
2024,041  ,326  ,227997 ,SUPORT FP I ESTUDIS POST-OBLIGATORIS              ,041,32   ,22    ,40151,0,,20806.54
2024,041  ,326  ,227998 ,PROGRAMA EDUCACIÓ-CULTURA-COMUNITAT (ECC)         ,041,32   ,22    ,234994,0,,156662.32
2024,041  ,326  ,48907  ,BEQUES ALUMNAT ACTIV EXTRAESC COMPLEMENT          ,041,32   ,48    ,115000,0,,61217.84
2024,042  ,333  ,227992 ,CONTR PREST SERVEIS LA CAPSA                      ,042,33   ,22    ,418777,0,,278891.95
2024,042  ,333  ,227994 ,CONTR PREST SERVEIS CC JARDINS DE LA PAU          ,042,33   ,22    ,334273,0,,222653.96
2024,042  ,334  ,227993 ,CONTR PREST SERVEIS CINEMA CAPRI                  ,042,33   ,22    ,18000,0,,12600
2024,051  ,2412 ,12005  ,SOUS DEL GRUP E PETB23                            ,051,2412 ,12005 ,0,8050,,5983.41
2024,0111 ,9207 ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,125442,0,,73264.57
2024,0111 ,9207 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,58230,0,,39501.39
2024,0111 ,9207 ,12006  ,TRIENNIS                                          ,,9    ,1     ,42315,0,,24012.95
2024,0111 ,9207 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,139732,0,,73606.93
2024,0111 ,9207 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,285696,0,,189707.34
2024,0111 ,9207 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,137016,0,,101606.5
2024,0111 ,9207 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,247705,0,,165906.51
2024,0111 ,9231 ,12001  ,SOUS DEL GRUP A2                                  ,,9    ,1     ,11421,0,,5415.98
2024,0111 ,9231 ,12003  ,SOUS DEL GRUP C1                                  ,,9    ,1     ,11646,0,,8550.68
2024,0111 ,9231 ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,19716,0,,14415.8
2024,0111 ,9231 ,12006  ,TRIENNIS                                          ,,9    ,1     ,8045,0,,6992.11
2024,0111 ,9231 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,23890,0,,13797.32
2024,0111 ,9231 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,44646,0,,32868.88
2024,0111 ,9231 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,36349,0,,27165.92
2024,0111 ,924  ,22706  ,ESTUDIS I TREBALLS TÈCNICS PARTICIPACIÓ           ,011,92   ,22    ,35000,0,,0
2024,0111 ,925  ,12004  ,SOUS DEL GRUP C2                                  ,,9    ,1     ,98580,0,,71687.36
2024,0111 ,925  ,12005  ,SOUS DEL GRUP E                                   ,,9    ,1     ,9034,0,,8995.44
2024,0111 ,925  ,12006  ,TRIENNIS                                          ,,9    ,1     ,26609,0,,19179.69
2024,0111 ,925  ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,9    ,1     ,64921,0,,39067.5
2024,0111 ,925  ,12101  ,COMPLEMENT ESPECÍFIC                              ,,9    ,1     ,152368,0,,121927.59
2024,0111 ,925  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,9    ,1     ,103519,0,,76118.92
2024,0111 ,925  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,9    ,1     ,128019,0,,68281.28
2024,051  ,2412 ,227992 ,CONTR PREST SERVEIS PROJECTES D'INSERCIÓ LABORAL  ,051,2412 ,227992,189000,1460,,114834.64
2024,051  ,2413 ,227993 ,CONTR PREST SERVEIS ECONOMIA SOCIAL               ,051,2413 ,227993,60240,25150,,48491.76
2024,051  ,433  ,465    ,TRANSFERÈNCIES CORRENTS CONSELL COMARCAL BAIX LLOB,051,433  ,465   ,18500,-1000,,17500
2024,052  ,430  ,22799  ,CONTR PREST SERVEIS DINAMITZACIÓ COMERCIAL        ,052,43   ,22    ,55000,0,,11050
2024,052  ,430  ,227991 ,CONTR PREST SERVEIS PLA ESTRATÈGIC COMERÇ         ,052,43   ,22    ,81000,6749.99,,53999.99
2024,061  ,3411 ,48906  ,BEQUES INDIVIDUALS ESPORT ESCOLAR                 ,061,3411 ,48906 ,100000,0,,50480.54
2024,061  ,342  ,22199  ,ESPORTS-SUBM. DIVERS MATERIAL                     ,061,34   ,22    ,32000,0,,20601.33
2024,061  ,3424 ,227991 ,CONSERV I GEST CEM JULIO MÉNDEZ                   ,061,34   ,22    ,486635,0,,300256.79
2024,061  ,3425 ,227991 ,CONTR PREST SERVEIS FONDO D'EN PEIXO              ,061,34   ,22    ,771330,-17500,,460598.35
2024,062  ,311  ,226992 ,PROGRAMA DE CARDIOPROTECCIÓ                       ,062,31   ,22    ,2280,0,,7400.85
2024,062  ,3113 ,227991 ,PREST SERV CONTROL SANITARI ANIMAL                ,062,31   ,22    ,68000,15000,,33631.11
2024,062  ,3113 ,227993 ,"CONTRACTE DDD (DESRATITZACIÓ, DESINFECCIÓ,...)    ",062,31   ,22    ,69000,0,,2872.75
2024,062  ,312  ,22799  ,CONTR PREST SERVEIS PERS AMB VULNERABILITAT       ,062,31   ,22    ,240000,0,,160000
2024,031  ,920  ,22102  ,CONSUM GAS EDIFICIS MUNICIPALS                    ,,9    ,221   ,35114,0,,2944.63
2024,012  ,920  ,22501  ,TRIBUTS DE LES COMUNITATS AUTÒNOMES               ,012,92   ,22    ,500,0,,338.7
2024,012  ,920  ,487    ,TRANSF CORRENTS OBSERVATORI DE DRET PÚBLIC IDP UNI,012,920  ,487   ,18000,0,,0
2024,012  ,920  ,500    ,FONS DE CONTINGENCIA EXECUCIO PRESSUPOSTARIA      ,012,920  ,500   ,928873,-551419.01,,0
2024,012  ,920  ,622    ,INVERSIÓ EDIFICIS I ALTRES                        ,012,920  ,622   ,45000,555541.67,,167528.94
2024,012  ,920  ,629    ,MATERIAL INVENTARIABLE DIVERS                     ,012,920  ,629   ,40000,50339.8,,53800.94
2024,012  ,942  ,4641   ,TRANSF PENDENTS AMB                               ,012,942  ,4641  ,14820,0,,0
2024,014  ,134  ,764    ,TRANSF CAPITAL AMB  - PROJECTES ZBE2              ,014,134  ,764   ,6,0,,0
2024,014  ,134  ,774    ,TRANSF CAPITAL TRANPORTS DE BARCELONA SA - PROJECT,014,134  ,774   ,6,0,,0
2024,014  ,150  ,619    ,INVERSIO EN PACIFICACIÓ VIA PUBLICA               ,014,150  ,619   ,798400,0,,0
2024,014  ,150  ,639    ,INV DE MILLORA EN INSTAL LACIONS                  ,014,150  ,639   ,484800,75000,,48702.61
2024,014  ,150  ,640    ,"REDACCIÓ DE PROJECTES, ESTUDIS, DIRECCIONS OBRES  ",014,150  ,640   ,260000,334100,,81200.21
2024,014  ,1512 ,11000  ,RETRIBUCIONS BÀSIQUES PERSONAL EVENTUAL           ,,1    ,1     ,78478,0,,56641.25
2024,014  ,1512 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,106722,0,,76751.15
2024,014  ,1512 ,12001  ,SOUS DEL GRUP A2                                  ,,1    ,1     ,87566,0,,56163.65
2024,014  ,1512 ,12003  ,SOUS DEL GRUP C1                                  ,,1    ,1     ,11646,0,,7695.55
2024,014  ,1512 ,12006  ,TRIENNIS                                          ,,1    ,1     ,38623,0,,34489.88
2024,014  ,1512 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,120999,0,,68740.58
2024,014  ,1512 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,272846,0,,193557.56
2024,014  ,1512 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,1    ,1     ,69260,0,,51949.19
2024,014  ,1512 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,214628,0,,115769.35
2024,014  ,1532 ,619    ,INV MILLORA INFRAESTRUCT BÉNS ÚS GRAL(ESPAI PUBLIC,014,1532 ,619   ,1250000,2524855.34,,367605.49
2024,014  ,170  ,619    ,INV NOVA EN INSTAL·LACIONS                        ,014,170  ,619   ,123059,0,,0
2024,0112 ,338  ,48901  ,TRANSF COR COLLA DIABLES DEL PRAT (SANT POLLIN)   ,011,338  ,48901 ,6000,2000,,5340.96
2024,0112 ,419  ,22799  ,PRESTACIÓ SERVEIS PROMOCIÓ DE LA CIUTAT           ,011,41   ,22    ,23500,0,,23499.98
2024,0112 ,419  ,489    ,APORT. CONSELL REGULADOR IGP RAÇA PRAT            ,011,419  ,489   ,6000,2400,,6000
2024,0112 ,419  ,48901  ,TRANSF CORRENTS ASSOC CRIADORS RAÇA PRAT          ,011,419  ,48901 ,8000,3200,,5234.34
2024,0112 ,4311 ,22199  ,SUBMINISTRAMENTS DIVERSOS                         ,011,43   ,22    ,19043,0,,11236.87
2024,0112 ,4311 ,22699  ,"DESP DIVERSES FIRA AVÍCOLA, MOSTRA                ",011,43   ,22    ,1616,0,,0
2024,0112 ,4311 ,22799  ,"CONTR PREST SERVEIS -FIRA AVÍCOLA, MOSTRA CIAL    ",011,43   ,22    ,250000,55117,,279.6
2024,0112 ,4311 ,227991 ,CONTR PREST SERVEIS PRODUCTE LOCAL                ,011,43   ,22    ,50000,3775.2,,30502.61
2024,0112 ,4311 ,227992 ,PREST SERVEIS ACTIV GASTRONÒMIQUES FIRA           ,011,43   ,22    ,54000,0,,0
2024,0112 ,432  ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,4    ,1     ,43431,0,,32530.1
2024,0112 ,432  ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,4    ,1     ,14307,0,,13638.68
2024,0112 ,432  ,22199  ,SUBMINISTRAMENTS DIVERSOS TURISME                 ,011,43   ,22    ,15000,0,,10115
2024,0112 ,432  ,22602  ,PUBLICITAT I COMUNICACIÓ TURISME                  ,011,43   ,22    ,21000,0,,22053.5
2024,0112 ,432  ,22799  ,CONTR PREST SERV OFICINA PORTA DEL DELTA          ,011,43   ,22    ,111808,0,,74537.92
2024,0112 ,432  ,227991 ,CONTRACTES PRESTACIÓ SERVEIS TURISME              ,011,43   ,22    ,60000,0,,32270.05
2024,0112 ,432  ,465    ,TRANSF CORRENT CONSORCI TURISME BAIX LLOBREGAT    ,011,432  ,465   ,15718,10000,,25718
2024,0112 ,433  ,48908  ,TRANSF CORRENTS GREMI RESTAURADORS                ,011,433  ,48908 ,10000,0,,0
2024,0112 ,433  ,48915  ,QUOTA MEMBRE FEDERACIO FIRES  DE CATALUNYA        ,011,433  ,48915 ,1000,0,,692.12
2024,0113 ,132  ,204    ,ARRENDAMENTS MATERIALS I EQUIPS                   ,011,13   ,20    ,150000,13181.32,,110220.97
2024,0113 ,132  ,21200  ,CONSERV EDIFI INSTAL SEG CIUTADANA                ,011,13   ,21    ,33552,5156.46,,24369.83
2024,0113 ,132  ,214    ,POLICIA LOCAL-VEHICLES                            ,011,13   ,21    ,20000,0,,0
2024,0113 ,132  ,22100  ,SUBM. ENERGIA ELÈCTRICA SEGURETAT CIUTADANA       ,,1    ,221   ,57476,8526.41,,12899.75
2024,031  ,1532 ,2191   ,SUBM. MOBILIARI URBÀ                              ,031,15   ,21    ,175510,0,,68790.78
2024,031  ,165  ,22799  ,"ENLLUMENAT PÚBLIC, PREST SERVEIS                  ",031,16   ,22    ,946960,5027.57,,442798.15
2024,061  ,3412 ,226094 ,DESP FESTA DE L'ACTIVITAT FÍSICA I LA SALUT       ,061,34   ,22    ,6000,0,,4107.95
2024,061  ,342  ,22699  ,DESP DIVERSES ESPORTS                             ,061,34   ,22    ,3600,0,,2630.62
2024,062  ,311  ,227991 ,PREST SERVEIS SALVAMENT PLATJA                    ,062,31   ,22    ,198000,0,,149759.32
2024,014  ,920  ,22706  ,ESTUDIS I TREBALLS TÈCNICS                        ,014,92   ,22    ,40076,3340.29,,10018.8
2024,041  ,3232 ,221002 ,SUBM. ENERGIA ELÈCTRICA ESCOLES                   ,,3    ,221   ,210069,37446.74,,60057.02
2024,014  ,9201 ,22799  ,CONTRACTES PRESTACIÓ DE SERVEIS                   ,014,92   ,22    ,10000,0,,3025
2024,014  ,933  ,622    ,INVERSIO NOVA EN EQUIPAMENTS I SERVEIS            ,014,933  ,622   ,7753750,0,,0
2024,014  ,933  ,632    ,INV MILLORA EQUIPAMENTS I SERVEIS                 ,014,933  ,632   ,467000,868000,,127604.14
2024,021  ,1500 ,12000  ,SOUS DEL GRUP A1                                  ,,1    ,1     ,34680,0,,25632.48
2024,021  ,1500 ,12006  ,TRIENNIS                                          ,,1    ,1     ,8025,0,,6721.64
2024,021  ,1500 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,1    ,1     ,23808,0,,14008.1
2024,021  ,1500 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,1    ,1     ,59106,0,,46464.95
2024,021  ,1500 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,1    ,1     ,28430,0,,22482.5
2024,021  ,1521 ,44902  ,TRANSF SERVEIS OFICINA D'HABITATGE                ,021,1521 ,44902 ,1088720,197125.25,,936349.33
2024,031  ,1501 ,12004  ,SOUS DEL GRUP C2                                  ,,1    ,1     ,19716,0,,0
2024,031  ,1532 ,619    ,INVERSIO MILLORA ESPAI PUBLIC                     ,031,1532 ,619   ,425125,89178.28,,78079.87
2024,031  ,171  ,634    ,INVERSIÓ ELEMENTS DE TRANSPORT                    ,031,171  ,634   ,240000,0,,0
2024,031  ,920  ,21200  ,EDIFICIS-INSTAL MPALS CONSERV-REPARACIÓ           ,031,92   ,21    ,724518,37398.39,,341603.03
2024,031  ,920  ,633    ,INVERSIÓ EN MATERIAL INVENTARIABLE MAQUINARIA     ,031,920  ,633   ,20000,5553.9,,5553.9
2024,041  ,3231 ,21200  ,ESCOLA BRESSOL-CONSERV. I REPARACIÓ               ,041,32   ,21    ,123065,9652.23,,52163.4
2024,041  ,3232 ,12001  ,SOUS DEL GRUP A2                                  ,,3    ,1     ,15229,0,,0
2024,041  ,3232 ,21200  ,ESCOLES-CONSERVACIÓ I REPARACIÓ                   ,041,32   ,21    ,946251,149900.84,,635858.45
2024,044  ,231  ,22100  ,ELECTRICITAT EDIFICIS SERVEIS SOCIALS             ,,2    ,221   ,38123,9999.72,,17502.88
2024,044  ,231  ,22101  ,CONSUM AIGUA EDIFICIS SERVEIS SOCIALS             ,,2    ,221   ,8053,0,,5053.4
2024,044  ,231  ,22102  ,CONSUM GAS EDIFICIS SERVEIS SOCIALS               ,,2    ,221   ,64584,4212.92,,8185.88
2024,044  ,231  ,22199  ,SUBMINISTRAMENT AREA                              ,044,23   ,22    ,2500,0,,0
2024,044  ,231  ,226992 ,ALTRES DESPESES SERVEIS SOCIALS                   ,044,23   ,22    ,10000,0,,1382.46
2024,063  ,2316 ,48901  ,TRANSF CORRENTS IGUALTAT I DRETS SOCIALS          ,063,2316 ,48901 ,6000,2749.96,,1402.76
2024,044  ,2310 ,12000  ,SOUS DEL GRUP A1                                  ,,2    ,1     ,69360,0,,38065.2
2024,044  ,2310 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,114526,0,,79329.95
2024,044  ,2310 ,12003  ,SOUS DEL GRUP C1                                  ,,2    ,1     ,81522,0,,45523.82
2024,044  ,2310 ,12004  ,SOUS DEL GRUP C2                                  ,,2    ,1     ,136716,0,,100021.26
2024,044  ,2310 ,12006  ,TRIENNIS                                          ,,2    ,1     ,49704,0,,34306.97
2024,044  ,2310 ,12100  ,COMPLEMENT DE DESTINACIÓ                          ,,2    ,1     ,220764,0,,119233.75
2024,044  ,2310 ,12101  ,COMPLEMENT ESPECÍFIC                              ,,2    ,1     ,412512,0,,273799.17
2024,044  ,2310 ,13000  ,RETRIBUCIONS BÀSIQUES PERSONAL LABORAL FIX        ,,2    ,1     ,421431,0,,227738.49
2024,044  ,2310 ,16000  ,QUOTES SEGURETAT SOCIAL                           ,,2    ,1     ,492389,0,,273910.62
2024,044  ,2311 ,12001  ,SOUS DEL GRUP A2                                  ,,2    ,1     ,511432,0,,372354.36
